,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,23.554136988377564,21.00764695840129,21.418784324708454,11.950505560472482,16.62055990184966,25.334407721799977,18.44606867818066,17.08949023865313,17.236467998140196,16.407957031399523,17.77693628439725
cell79_HeLa_,23.554136988377564,0.0,32.02263022777124,23.318881082401067,22.88993797153325,27.15480605408956,25.29883427065781,29.600475686582048,23.589227345536223,23.921331280123894,27.726582439496887,23.369541960479946
cell496_HAP1_,21.00764695840129,32.02263022777124,0.0,26.765525136226223,18.843114156394293,15.674362997337475,30.84226305053467,21.668427374164686,22.57031264860072,17.382377935852027,14.346759410766024,29.45422164634506
cell469_HAP1_,21.418784324708454,23.318881082401067,26.765525136226223,0.0,18.208062348498668,21.378958949181573,20.534183767207658,24.52478309570447,18.8565664943306,20.88505640492944,23.490347143591865,16.961228784928082
cell315_HeLa_,11.950505560472482,22.88993797153325,18.843114156394293,18.208062348498668,0.0,14.276446504241264,22.82560702330492,18.99159182024033,15.894685783522556,14.852415389481376,14.779358109669882,16.683851727111012
cell602_K562_,16.62055990184966,27.15480605408956,15.674362997337475,21.378958949181573,14.276446504241264,0.0,24.503777523981668,19.11784855994047,16.637008212515767,15.304474612674769,14.21079156084284,19.68274337092848
cell617_GM12878_,25.334407721799977,25.29883427065781,30.84226305053467,20.534183767207658,22.82560702330492,24.503777523981668,0.0,27.491283055073616,21.925865515415822,25.07950113310904,27.422615199748158,19.25347636353432
cell603_GM12878_,18.44606867818066,29.600475686582048,21.668427374164686,24.52478309570447,18.99159182024033,19.11784855994047,27.491283055073616,0.0,21.877615353637566,19.980821785132065,19.876156716921233,22.21549274042819
cell535_K562_,17.08949023865313,23.589227345536223,22.57031264860072,18.8565664943306,15.894685783522556,16.637008212515767,21.925865515415822,21.877615353637566,0.0,17.88020946334108,19.028974395854533,15.028034190257923
cell562_GM12878_,17.236467998140196,23.921331280123894,17.382377935852027,20.88505640492944,14.852415389481376,15.304474612674769,25.07950113310904,19.980821785132065,17.88020946334108,0.0,16.63562201182406,20.69366420954021
cell200_HAP1_,16.407957031399523,27.726582439496887,14.346759410766024,23.490347143591865,14.779358109669882,14.21079156084284,27.422615199748158,19.876156716921233,19.028974395854533,16.63562201182406,0.0,23.374874504414933
cell500_K562_,17.77693628439725,23.369541960479946,29.45422164634506,16.961228784928082,16.683851727111012,19.68274337092848,19.25347636353432,22.21549274042819,15.028034190257923,20.69366420954021,23.374874504414933,0.0
