,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,1.1745979643912787,0.9827303257855284,1.065212403088294,1.1245151065441124,1.0804274256338486,1.1876878327475082,1.3490230602678168,0.7190982174762304,1.0500781637802556,0.8655506206776931,1.2349920048489356
cell79_HeLa_,1.1745979643912787,0.0,1.2039370448122595,0.9687102139346071,0.9857169484383294,1.3108115091321073,1.263913429441333,1.4112962323008609,1.3412765138366574,1.1314956674746095,1.1033438467371566,1.4913559936259293
cell496_HAP1_,0.9827303257855284,1.2039370448122595,0.0,0.7781603942188873,1.1436539588704497,1.2450201972339574,1.3711221539323803,0.8862407947416335,1.1102920209777651,0.8660527296219812,1.066497171732174,0.9557390657077777
cell469_HAP1_,1.065212403088294,0.9687102139346071,0.7781603942188873,0.0,1.2335645687440837,1.012626703634581,0.9859108200863331,0.8335050367361256,1.052672214567067,0.7196242815625323,1.3400940298622397,1.0194538244939515
cell315_HeLa_,1.1245151065441124,0.9857169484383294,1.1436539588704497,1.2335645687440837,0.0,1.384885033450443,1.3563383617578766,1.3178846612746336,1.2784609974476635,1.2085820990889973,1.010818894308523,1.048978257982938
cell602_K562_,1.0804274256338486,1.3108115091321073,1.2450201972339574,1.012626703634581,1.384885033450443,0.0,0.9730818896708044,1.2828581465878264,1.2358550989233867,1.0034750753365147,1.0105795855150173,1.0272976941552172
cell617_GM12878_,1.1876878327475082,1.263913429441333,1.3711221539323803,0.9859108200863331,1.3563383617578766,0.9730818896708044,0.0,1.4072088967729366,1.3597825672564459,1.0300480780952135,1.3083406245283666,1.1530374122355447
cell603_GM12878_,1.3490230602678168,1.4112962323008609,0.8862407947416335,0.8335050367361256,1.3178846612746336,1.2828581465878264,1.4072088967729366,0.0,1.1724103381127184,1.0747685807324756,1.2622719288645172,1.1346115819384495
cell535_K562_,0.7190982174762304,1.3412765138366574,1.1102920209777651,1.052672214567067,1.2784609974476635,1.2358550989233867,1.3597825672564459,1.1724103381127184,0.0,1.0319949399700543,1.0403310566155226,1.415084286536429
cell562_GM12878_,1.0500781637802556,1.1314956674746095,0.8660527296219812,0.7196242815625323,1.2085820990889973,1.0034750753365147,1.0300480780952135,1.0747685807324756,1.0319949399700543,0.0,1.1339433459961648,1.1735663260665503
cell200_HAP1_,0.8655506206776931,1.1033438467371566,1.066497171732174,1.3400940298622397,1.010818894308523,1.0105795855150173,1.3083406245283666,1.2622719288645172,1.0403310566155226,1.1339433459961648,0.0,1.1423383270552732
cell500_K562_,1.2349920048489356,1.4913559936259293,0.9557390657077777,1.0194538244939515,1.048978257982938,1.0272976941552172,1.1530374122355447,1.1346115819384495,1.415084286536429,1.1735663260665503,1.1423383270552732,0.0
