,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,1.5880933306554712,1.9892355452378188,1.4100358510175535,1.0128313789788912,1.554863996353693,1.7079310473075393,1.4416041399975454,1.3627591696433607,1.6095394655156234,1.4807048782626242,1.3371463281012763
cell79_HeLa_,1.5880933306554712,0.0,2.111779582834858,1.354961828028619,1.3069880047040598,1.8861130215582014,1.26787491097486,2.0783435373830104,1.5504987829571086,1.4759814999679315,2.0483603434597537,1.4797974021709823
cell496_HAP1_,1.9892355452378188,2.111779582834858,0.0,1.7174637495822367,1.7610515956068171,1.1961889139297823,1.6382827569567713,1.57839404594959,1.6322134950322504,1.081605925789521,1.0860334640102816,2.089822920198433
cell469_HAP1_,1.4100358510175535,1.354961828028619,1.7174637495822367,0.0,1.0732091956477285,1.2942500172019031,1.1483246984636362,1.4646948022836725,1.2969913412734315,1.2568578812129716,1.50538287043263,0.9801219120974127
cell315_HeLa_,1.0128313789788912,1.3069880047040598,1.7610515956068171,1.0732091956477285,0.0,1.1361879706611946,1.1885949534401217,1.394770430111679,1.3196434056192181,1.2390931901056716,1.3378498910332441,1.0819709761607927
cell602_K562_,1.554863996353693,1.8861130215582014,1.1961889139297823,1.2942500172019031,1.1361879706611946,0.0,1.3200041288953517,1.4655216680611622,1.2139393735008035,1.0801352096733792,1.0965972679511555,1.328124653321716
cell617_GM12878_,1.7079310473075393,1.26787491097486,1.6382827569567713,1.1483246984636362,1.1885949534401217,1.3200041288953517,0.0,1.7117854886139017,1.1945521692023946,1.3101170683785435,1.5979087602332696,1.0137849252128435
cell603_GM12878_,1.4416041399975454,2.0783435373830104,1.57839404594959,1.4646948022836725,1.394770430111679,1.4655216680611622,1.7117854886139017,0.0,1.6613752790475282,1.3871409924234492,1.4343834745953612,1.5141975983090257
cell535_K562_,1.3627591696433607,1.5504987829571086,1.6322134950322504,1.2969913412734315,1.3196434056192181,1.2139393735008035,1.1945521692023946,1.6613752790475282,0.0,1.2800800979224312,1.4245341954580448,0.9797892819693839
cell562_GM12878_,1.6095394655156234,1.4759814999679315,1.081605925789521,1.2568578812129716,1.2390931901056716,1.0801352096733792,1.3101170683785435,1.3871409924234492,1.2800800979224312,0.0,1.2177430569184167,1.444585968991877
cell200_HAP1_,1.4807048782626242,2.0483603434597537,1.0860334640102816,1.50538287043263,1.3378498910332441,1.0965972679511555,1.5979087602332696,1.4343834745953612,1.4245341954580448,1.2177430569184167,0.0,1.494446762232061
cell500_K562_,1.3371463281012763,1.4797974021709823,2.089822920198433,0.9801219120974127,1.0819709761607927,1.328124653321716,1.0137849252128435,1.5141975983090257,0.9797892819693839,1.444585968991877,1.494446762232061,0.0
