,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,27.22564991000715,23.071926433386523,28.430073019735236,17.970800964139293,21.565258396964047,30.145232379163062,24.9119402480718,24.13996251718633,21.852738361069967,21.192606830829323,21.837857042603815
cell79_HeLa_,27.22564991000715,0.0,29.67295658097882,34.845108235367725,27.757391563595473,28.813418762623357,37.97268173646074,32.34233765770246,30.49443031720015,26.504513881726226,26.97286075027727,31.71257575970781
cell496_HAP1_,23.071926433386523,29.67295658097882,0.0,25.222920516498704,21.082093475461324,20.44509856097279,30.332195381181506,23.31768061035803,24.647779079326032,21.503219595056358,19.085803188337778,25.294365802699225
cell469_HAP1_,28.430073019735236,34.845108235367725,25.222920516498704,0.0,25.277368283010247,24.750972795296555,33.16975539435644,29.869383828243322,28.14607399685442,26.764456625117845,26.559639907551954,26.41950010362572
cell315_HeLa_,17.970800964139293,27.757391563595473,21.082093475461324,25.277368283010247,0.0,19.812458546322127,31.663271218776053,24.528115526838846,23.44063571843259,21.287910292558934,18.993792333546608,21.608309337770056
cell602_K562_,21.565258396964047,28.813418762623357,20.44509856097279,24.750972795296555,19.812458546322127,0.0,27.69241772241152,24.1920881329156,23.734034363984897,21.057514487327598,19.70618286856088,20.888333094196827
cell617_GM12878_,30.145232379163062,37.97268173646074,30.332195381181506,33.16975539435644,31.663271218776053,27.69241772241152,0.0,33.54419394255424,32.22066250318247,31.80397574760175,31.16097986102845,29.391456247176578
cell603_GM12878_,24.9119402480718,32.34233765770246,23.31768061035803,29.869383828243322,24.528115526838846,24.1920881329156,33.54419394255424,0.0,27.105848144109174,24.606344405214458,23.62310451505368,25.29889791088194
cell535_K562_,24.13996251718633,30.49443031720015,24.647779079326032,28.14607399685442,23.44063571843259,23.734034363984897,32.22066250318247,27.105848144109174,0.0,23.99696725621476,23.66953302526771,22.194778938135276
cell562_GM12878_,21.852738361069967,26.504513881726226,21.503219595056358,26.764456625117845,21.287910292558934,21.057514487327598,31.80397574760175,24.606344405214458,23.99696725621476,0.0,21.84690822126229,23.97277803324766
cell200_HAP1_,21.192606830829323,26.97286075027727,19.085803188337778,26.559639907551954,18.993792333546608,19.70618286856088,31.16097986102845,23.62310451505368,23.66953302526771,21.84690822126229,0.0,24.57624562551692
cell500_K562_,21.837857042603815,31.71257575970781,25.294365802699225,26.41950010362572,21.608309337770056,20.888333094196827,29.391456247176578,25.29889791088194,22.194778938135276,23.97277803324766,24.57624562551692,0.0
