,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,0.9952909301965511,1.6113765851275241,0.8367803646600648,0.5973815860137348,1.033630426583745,1.0169474689911735,0.954817500121941,0.8165601899230114,0.9848131496077983,1.0804949522501492,0.7551753039441913
cell79_HeLa_,0.9952909301965511,0.0,1.789361034942755,0.8608455002306669,0.8613132672102111,1.3537649366652542,0.867919645482959,1.3184995285247092,1.0453032150150587,0.9912133715591678,1.5331997484669282,0.9099354127230028
cell496_HAP1_,1.6113765851275241,1.789361034942755,0.0,1.3732384922732308,1.4249793990270445,0.960253049405297,1.452600748409885,1.236251402778923,1.4061093372929507,0.8950522163784735,0.8917717236038702,1.7408719247035638
cell469_HAP1_,0.8367803646600648,0.8608455002306669,1.3732384922732308,0.0,0.626055591862913,0.8534232155193151,0.6726260625628907,0.9047098648466809,0.8207050567518246,0.7477201037949308,1.0861147246680738,0.5912261892850921
cell315_HeLa_,0.5973815860137348,0.8613132672102111,1.4249793990270445,0.626055591862913,0.0,0.7642075592535634,0.7534541204909948,0.8863469311148042,0.837387978822968,0.7647243905083062,0.9165052959842516,0.638162364018703
cell602_K562_,1.033630426583745,1.3537649366652542,0.960253049405297,0.8534232155193151,0.7642075592535634,0.0,0.9398014447760445,0.9518458635342708,0.9026818962617142,0.6980821857584507,0.7981706374884356,0.9180800161296788
cell617_GM12878_,1.0169474689911735,0.867919645482959,1.452600748409885,0.6726260625628907,0.7534541204909948,0.9398014447760445,0.0,1.1064900481164353,0.7761994001407237,0.865609239447908,1.230759115271309,0.5558221810077373
cell603_GM12878_,0.954817500121941,1.3184995285247092,1.236251402778923,0.9047098648466809,0.8863469311148042,0.9518458635342708,1.1064900481164353,0.0,1.0169051400702995,0.8536482027779091,0.9982947107952809,0.9363368132874967
cell535_K562_,0.8165601899230114,1.0453032150150587,1.4061093372929507,0.8207050567518246,0.837387978822968,0.9026818962617142,0.7761994001407237,1.0169051400702995,0.0,0.8096109717507801,1.0813582795979046,0.584189525252047
cell562_GM12878_,0.9848131496077983,0.9912133715591678,0.8950522163784735,0.7477201037949308,0.7647243905083062,0.6980821857584507,0.865609239447908,0.8536482027779091,0.8096109717507801,0.0,0.8523090481908088,0.9040273849785012
cell200_HAP1_,1.0804949522501492,1.5331997484669282,0.8917717236038702,1.0861147246680738,0.9165052959842516,0.7981706374884356,1.230759115271309,0.9982947107952809,1.0813582795979046,0.8523090481908088,0.0,1.1994207524113427
cell500_K562_,0.7551753039441913,0.9099354127230028,1.7408719247035638,0.5912261892850921,0.638162364018703,0.9180800161296788,0.5558221810077373,0.9363368132874967,0.584189525252047,0.9040273849785012,1.1994207524113427,0.0
