,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,117.1611232532141,95.70660433621859,118.6485796283749,78.29420951934475,90.50144249550264,127.17425309517682,99.84514955034138,103.3280433017552,92.74633599900562,89.41742196253247,93.32627810932786
cell79_HeLa_,117.1611232532141,0.0,122.31248346151834,145.30129617383457,117.98759327291927,121.96065987570744,156.89113916065457,130.8724189056237,130.0489412539159,114.17518787030765,115.13205008986809,133.60152472181485
cell496_HAP1_,95.70660433621859,122.31248346151834,0.0,105.33821475577133,89.27746921040622,84.26718685319445,122.9516419254384,94.72810703154178,104.04785424966818,87.66830216474744,78.30911519870557,105.98605808122475
cell469_HAP1_,118.6485796283749,145.30129617383457,105.33821475577133,0.0,106.57472039566719,106.23008435192801,139.0597647789019,122.39887002121364,118.90462013457525,113.99359879779517,110.17058162622618,113.18221975041081
cell315_HeLa_,78.29420951934475,117.98759327291927,89.27746921040622,106.57472039566719,0.0,84.98213927444255,130.48012781226282,99.34736902010033,100.22092429259231,87.84937021582765,82.55592388450432,91.06555844129002
cell602_K562_,90.50144249550264,121.96065987570744,84.26718685319445,106.23008435192801,84.98213927444255,0.0,115.31102761607178,97.85857565149114,99.90489349829832,88.15268953688714,83.95814788963827,89.54782481422518
cell617_GM12878_,127.17425309517682,156.89113916065457,122.9516419254384,139.0597647789019,130.48012781226282,115.31102761607178,0.0,134.78611193440847,134.33382693615232,130.5530544581577,127.90618728572085,126.73020187525793
cell603_GM12878_,99.84514955034138,130.8724189056237,94.72810703154178,122.39887002121364,99.34736902010033,97.85857565149114,134.78611193440847,0.0,113.06432534810247,99.88559915956677,96.90358946574213,105.17583444200648
cell535_K562_,103.3280433017552,130.0489412539159,104.04785424966818,118.90462013457525,100.22092429259231,99.90489349829832,134.33382693615232,113.06432534810247,0.0,102.34220629087321,100.5154545436936,95.3651637758795
cell562_GM12878_,92.74633599900562,114.17518787030765,87.66830216474744,113.99359879779517,87.84937021582765,88.15268953688714,130.5530544581577,99.88559915956677,102.34220629087321,0.0,90.47125428065164,102.82594890727407
cell200_HAP1_,89.41742196253247,115.13205008986809,78.30911519870557,110.17058162622618,82.55592388450432,83.95814788963827,127.90618728572085,96.90358946574213,100.5154545436936,90.47125428065164,0.0,104.37739231780557
cell500_K562_,93.32627810932786,133.60152472181485,105.98605808122475,113.18221975041081,91.06555844129002,89.54782481422518,126.73020187525793,105.17583444200648,95.3651637758795,102.82594890727407,104.37739231780557,0.0
