,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,1.5919102356472123,2.104878457262676,2.146587579958126,1.467016044892444,2.162480584022455,2.244628655074626,2.2216401596497084,1.697338675277024,1.6261408965722777,1.7465645689126925,1.681223952029573
cell79_HeLa_,1.5919102356472123,0.0,2.05677139076632,2.2439782706146056,1.7049633758385496,2.557978955701784,2.3582193033502064,2.1713041951023104,2.0804828519373544,1.3946592887564382,1.8387058303964672,2.225728017078926
cell496_HAP1_,2.104878457262676,2.05677139076632,0.0,1.9274026846206673,1.8699832108411567,2.0851411361179495,1.8871736027859303,1.7488349286486982,1.756495349944407,1.7771346776438128,1.6921756464883688,2.13038025815203
cell469_HAP1_,2.146587579958126,2.2439782706146056,1.9274026846206673,0.0,1.3310839644765835,1.4761055457294505,1.8954009705387618,1.3840947373454495,2.193286501002275,1.3501587778644182,1.5379469303447002,1.6384925007574547
cell315_HeLa_,1.467016044892444,1.7049633758385496,1.8699832108411567,1.3310839644765835,0.0,1.644645267016607,1.7536286502689207,1.5977766686025794,1.9486647137236803,1.3431115463995194,1.2770021728433636,1.5225044674080306
cell602_K562_,2.162480584022455,2.557978955701784,2.0851411361179495,1.4761055457294505,1.644645267016607,0.0,1.805357172450007,1.7806509263947619,2.1683703636059195,1.5202544897588162,1.793209794864235,1.73511725188849
cell617_GM12878_,2.244628655074626,2.3582193033502064,1.8871736027859303,1.8954009705387618,1.7536286502689207,1.805357172450007,0.0,1.5674568737615722,1.8399186299824128,1.7899967583989782,2.094097056661666,1.3827798207391795
cell603_GM12878_,2.2216401596497084,2.1713041951023104,1.7488349286486982,1.3840947373454495,1.5977766686025794,1.7806509263947619,1.5674568737615722,0.0,1.8859870363732492,1.492706460560956,1.4492803837151373,1.2306111409882616
cell535_K562_,1.697338675277024,2.0804828519373544,1.756495349944407,2.193286501002275,1.9486647137236803,2.1683703636059195,1.8399186299824128,1.8859870363732492,0.0,1.806765114685076,1.769351353719728,1.4789334751094656
cell562_GM12878_,1.6261408965722777,1.3946592887564382,1.7771346776438128,1.3501587778644182,1.3431115463995194,1.5202544897588162,1.7899967583989782,1.492706460560956,1.806765114685076,0.0,1.3529784586571605,1.5634450987978852
cell200_HAP1_,1.7465645689126925,1.8387058303964672,1.6921756464883688,1.5379469303447002,1.2770021728433636,1.793209794864235,2.094097056661666,1.4492803837151373,1.769351353719728,1.3529784586571605,0.0,1.7024548015676846
cell500_K562_,1.681223952029573,2.225728017078926,2.13038025815203,1.6384925007574547,1.5225044674080306,1.73511725188849,1.3827798207391795,1.2306111409882616,1.4789334751094656,1.5634450987978852,1.7024548015676846,0.0
