,cell144_HeLa_,cell79_HeLa_,cell496_HAP1_,cell469_HAP1_,cell315_HeLa_,cell602_K562_,cell617_GM12878_,cell603_GM12878_,cell535_K562_,cell562_GM12878_,cell200_HAP1_,cell500_K562_
cell144_HeLa_,0.0,18.769237416547572,18.57221129831056,16.881612586600905,9.36500526299086,13.566418514005274,19.9989040956208,14.26585386008734,13.49365984003872,13.510129885044229,13.781336141685776,13.857621848644143
cell79_HeLa_,18.769237416547572,0.0,29.33027897545888,18.324750150464062,18.72124302502485,23.11406626001546,19.42007711716274,22.831143149612778,18.76919034809596,19.350490992664863,24.066702361953695,17.154179877564474
cell496_HAP1_,18.57221129831056,29.33027897545888,0.0,24.685885576240906,16.65665734110548,13.95741525905282,28.95968378807116,19.120373295148074,20.405073917087865,15.544684150518584,12.909167287971922,27.40177187577032
cell469_HAP1_,16.881612586600905,18.324750150464062,24.685885576240906,0.0,14.734303124213975,18.194158851707137,15.670340578165003,18.845952571212795,14.865818012841503,17.07626771819502,20.55865390458003,12.344520701228465
cell315_HeLa_,9.36500526299086,18.72124302502485,16.65665734110548,14.734303124213975,0.0,11.82462152067989,18.790870502793,14.630933005456288,12.848430280611268,11.830580661827145,12.40075789450303,13.513513835051713
cell602_K562_,13.566418514005274,23.11406626001546,13.95741525905282,18.194158851707137,11.82462152067989,0.0,21.2552491605897,15.626442816846506,14.349258467958105,12.530001861759317,12.036637654692136,17.214640656917165
cell617_GM12878_,19.9989040956208,19.42007711716274,28.95968378807116,15.670340578165003,18.790870502793,21.2552491605897,0.0,21.20870998276945,17.475253142100193,20.807533064707464,24.626501766550476,13.523019373792165
cell603_GM12878_,14.26585386008734,22.831143149612778,19.120373295148074,18.845952571212795,14.630933005456288,15.626442816846506,21.20870998276945,0.0,17.01211319462034,15.531471807475684,16.587216134042237,16.956197003634774
cell535_K562_,13.49365984003872,18.76919034809596,20.405073917087865,14.865818012841503,12.848430280611268,14.349258467958105,17.475253142100193,17.01211319462034,0.0,14.283755244198908,16.42221236735412,11.735032395349192
cell562_GM12878_,13.510129885044229,19.350490992664863,15.544684150518584,17.07626771819502,11.830580661827145,12.530001861759317,20.807533064707464,15.531471807475684,14.283755244198908,0.0,13.99069373307017,16.87240133869099
cell200_HAP1_,13.781336141685776,24.066702361953695,12.909167287971922,20.55865390458003,12.40075789450303,12.036637654692136,24.626501766550476,16.587216134042237,16.42221236735412,13.99069373307017,0.0,21.05586954294002
cell500_K562_,13.857621848644143,17.154179877564474,27.40177187577032,12.344520701228465,13.513513835051713,17.214640656917165,13.523019373792165,16.956197003634774,11.735032395349192,16.87240133869099,21.05586954294002,0.0
