,arc_pair_221519,arc_pair_161493,arc_pair_684529,arc_pair_658491,arc_pair_206257,arc_pair_249616,arc_pair_337111,arc_pair_290847,arc_pair_218228,arc_pair_307657,arc_pair_147702,arc_pair_169201,arc_pair_296033,arc_pair_694660,arc_pair_25587,arc_pair_578116,arc_pair_307953,arc_pair_203062,arc_pair_197122,arc_pair_523980,arc_pair_255622,arc_pair_139628,arc_pair_557730,arc_pair_610128,arc_pair_283483,arc_pair_370771,arc_pair_522221,arc_pair_624573,arc_pair_144158,arc_pair_257950,arc_pair_115275,arc_pair_679387,arc_pair_593564,arc_pair_708260,arc_pair_496804,arc_pair_247784,arc_pair_230744,arc_pair_364083,arc_pair_245804,arc_pair_511862,arc_pair_649551,arc_pair_489657,arc_pair_270697,arc_pair_399492,arc_pair_446116,arc_pair_148500,arc_pair_90669,arc_pair_656372,arc_pair_664080,arc_pair_257072,arc_pair_261455,arc_pair_547258,arc_pair_67750,arc_pair_720681,arc_pair_347280,arc_pair_588558,arc_pair_649403,arc_pair_599471,arc_pair_695283,arc_pair_274964,arc_pair_326530,arc_pair_395078,arc_pair_516918,arc_pair_724174,arc_pair_260376,arc_pair_450035,arc_pair_64470,arc_pair_726873,arc_pair_461800,arc_pair_156269,arc_pair_269928,arc_pair_79385,arc_pair_502260,arc_pair_242245,arc_pair_384979,arc_pair_51712,arc_pair_595373,arc_pair_566052,arc_pair_295568,arc_pair_142660,arc_pair_495861,arc_pair_167650,arc_pair_169398,arc_pair_435729,arc_pair_653762,arc_pair_644674,arc_pair_365022,arc_pair_716732,arc_pair_692544,arc_pair_725454,arc_pair_134659,arc_pair_639703,arc_pair_156966,arc_pair_115112,arc_pair_620963,arc_pair_632661,arc_pair_146663,arc_pair_271027,arc_pair_493828,arc_pair_10618,arc_pair_336359,arc_pair_731860,arc_pair_686966,arc_pair_323321,arc_pair_462000,arc_pair_43532,arc_pair_131562,arc_pair_119264,arc_pair_734917,arc_pair_625567,arc_pair_16513,arc_pair_101269,arc_pair_176092,arc_pair_523521,arc_pair_551110,arc_pair_521750,arc_pair_532740,arc_pair_700005,arc_pair_474346,arc_pair_460240,arc_pair_594335,arc_pair_24655,arc_pair_515720,arc_pair_75573,arc_pair_314595,arc_pair_641885,arc_pair_292663,arc_pair_57,arc_pair_703887,arc_pair_22407,arc_pair_649558,arc_pair_714315,arc_pair_431370,arc_pair_280409,arc_pair_388971,arc_pair_172674,arc_pair_649523,arc_pair_208250,arc_pair_55074,arc_pair_713999,arc_pair_564013,arc_pair_649903,arc_pair_729575,arc_pair_149569,arc_pair_281486,arc_pair_27275,arc_pair_723396
arc_pair_221519,0.0,90.70274592017337,67.54998023222393,133.556243249882,62.64757093716901,101.1618721655739,58.33974601290463,78.7200922006754,117.98794938619181,113.82268607063466,59.55261984986853,129.96634744784845,102.28200299458226,69.06938113541491,53.59802382905227,141.27909280483368,114.89328221470568,64.12708153168742,99.28912266724255,101.99317145904597,74.77565851959895,74.57019495240932,84.44482233615747,74.45980073482005,149.5732170650116,99.72056868296069,64.93201798338919,60.58440906255106,92.90461030191867,88.48260173337194,124.217091758732,81.97728497964991,87.23583371424354,117.94623542151317,75.96011311384729,86.34382605150805,120.0716933663679,86.73514883000233,61.53482214572344,57.09149217792425,130.30438478272026,156.04835929005267,100.67359517786664,66.9196704580119,161.24733063742804,56.30060687552964,53.37690221666252,74.40306762969956,77.61411949674857,66.0323473230309,69.91613623798692,47.59686025522781,97.65006084591704,112.8465128726873,125.24607992582168,57.53152393924541,72.21529711984472,82.12547927622077,99.05169675317006,117.99475325220922,121.52701096957242,127.57814198339022,76.39405970372684,55.31522433593874,123.57826859067026,78.9978067743163,58.23233394450315,69.80379622318873,193.70309750115956,77.58405665130395,88.38742559638132,148.88425822930756,107.15656098567112,82.04527270865819,98.32918108490766,93.33090094647153,94.60241201833803,67.71484388915665,82.77130273304195,128.22133947504582,138.78765374885242,75.91336755667619,53.93750519575573,93.90876949680293,173.24327121652524,60.71889768833128,60.30814916453651,240.49457714105898,85.24992602836554,78.18964663608904,127.40415298264695,78.74511543404782,87.91218595998743,72.08614857504011,84.0476453460488,160.3788333608371,68.45696555138697,104.39602682003076,123.68283801978667,143.94858766544462,77.33023639285243,107.74901135576314,86.596926207521,96.41932465809457,60.30735464411978,81.74745665356542,113.44358082286399,71.72787414911062,99.35300598136706,133.09006943175737,64.1687652120446,52.13715593967061,111.04643019708124,73.50294614413554,101.1435561577496,84.359506288022,51.101580107536066,109.0325492745237,149.63799675242245,170.41390479412786,64.08082822111149,80.89498439081083,89.6552573517031,152.19271583565148,84.70280020453762,88.52792872102141,82.09146153807785,97.58669147077507,93.9294737409451,128.40472346266463,67.856444295058,68.5658041922881,145.67669051896746,102.07356753250212,60.634685202059316,118.3014135043845,125.20966314506119,73.35181263758945,127.16170708502825,66.34886314874849,128.14788427164572,57.132790081339095,150.80538033429417,81.61883800841615,82.9700270137908,99.42804605090294,223.54970400316716
arc_pair_161493,90.70274592017337,0.0,52.804394784741795,83.37678780311126,47.641494593038004,89.48620004010144,54.89049631248477,42.507577075152625,89.12774739405424,63.03808374417836,60.11937039129006,72.62016224689435,83.78232760773987,55.22977498289417,59.52370241379609,79.95298781777137,61.456255380514946,57.36002021671703,53.460560922130114,57.96162425146799,61.185622687656604,58.24183461601817,53.224443861071265,61.3594821878957,81.51132575950574,100.14580627293128,35.30302897397536,59.54944703980024,52.30076203217604,30.55790278213011,70.56207607267979,49.97731541754006,43.52463959666429,67.35008193867313,37.86285097638729,67.10126190543255,67.53753572783978,63.58552417254954,57.93388630243133,46.937470478858906,83.33959987594417,77.18302777502268,62.524327564376534,57.82306534082086,76.14865026613924,61.28406545374559,66.17313740471984,42.34683793924857,51.868893509845435,50.231564593523125,73.34710553504132,56.92154060460231,63.715934726009955,65.09752625837298,76.64813404916595,38.85307822744891,60.949023905160686,60.85666120744889,54.42870915158514,100.30479624507967,66.38426198227116,89.20197412672239,51.59726537648778,65.83348414023432,92.91606976863636,41.31236009839658,56.93045181838349,71.01367219728206,111.59068152955354,41.51692379904899,48.80642358078363,125.68459693942643,64.20833869197149,51.598969622621375,64.29716047572194,47.814251044328174,54.93337387112618,48.402001708317876,75.32023995812867,77.9856168617294,75.53908418378066,59.09758778674219,51.82715998499832,55.236922937689975,111.65207215429322,40.1583677780282,56.60881696756983,153.5377761495635,72.10431293408556,45.28854868098168,95.20374025929932,54.44857938163818,64.07370014324233,72.95345550870223,68.6374700794795,106.81942638287367,60.98971968914077,56.44211768454823,60.35223019892666,80.9420791951168,53.48830185316078,58.378759217359466,70.76057646859181,88.9279834463735,62.81061317253011,67.27944252763109,125.52658037390762,66.88102667213909,62.43003475356081,74.00668907503034,34.59536117155409,68.74029581022013,75.68056443859092,65.11836535055689,61.07014275091926,51.41315159117664,66.78025125091887,93.31929478660533,67.93159024621926,90.78810229062807,42.66565178332066,65.82901662498378,67.1206655198067,109.9638115824161,62.26516551421575,59.291654754539834,51.25526354423583,61.936912969349706,54.90606773953512,87.13160343082401,49.57448331770293,50.558782227672395,82.86909897186399,71.22563236428972,53.68461268102162,62.32073874881928,81.66376542887164,65.61989478026666,76.90191799267151,37.675604126062325,52.69642153001632,57.92323315203949,74.47976552298998,44.58714021340337,44.17814007239376,66.79924950507674,137.30201901650082
arc_pair_684529,67.54998023222393,52.804394784741795,0.0,80.4603717046572,32.11902458346594,72.6375142923986,47.25780177897022,47.651178463911364,91.36270238775833,64.85847293849716,56.39008577601609,76.9794867021809,61.317117910423114,37.18368956573502,41.19460448478311,87.69865715371489,70.01336269415458,39.82522411236718,62.981616905295134,58.40530276797537,39.39801992300472,38.23552862444113,46.65929370685028,46.38535602419796,106.59767914069752,82.27339646521209,41.44546808750749,32.56068976151815,46.052240719140656,56.425150065330186,78.14086889654759,42.0010192997986,52.165121987724675,78.62174193645296,43.505847469702715,46.957228312445,69.48625885358591,64.07319372301573,36.625488932373024,29.227568858450475,92.64015716826057,99.76054679041505,59.60799341070473,55.613150888384894,96.02137960964586,44.95098159632509,38.1668781106067,42.91470579164885,61.815644497021474,39.44990480952849,50.284068175391525,42.448489579023146,62.79438851176726,75.50769556489533,67.02843244549521,39.260283209409074,40.679968455674874,53.08480041231205,52.964575914674604,83.01687344971168,86.48966630046897,107.1514575596407,56.73792818537244,36.36797265501586,87.36939972534333,44.43405229160287,45.80657310568028,51.30197906789998,131.0754186617373,49.769062243790515,49.29823930740818,116.76297172525594,61.29724862581142,54.70940694992527,54.15430195539674,61.49298377718836,51.01965174972301,37.78671677449895,66.200078371055,76.61134941069818,82.56119246192146,59.786795738106576,36.675466748485874,69.35719265801491,109.50243630033154,34.10801772591265,38.54091398309825,184.37114369810308,33.93763642024449,45.18239817585851,102.28428590343299,48.05321950747556,64.71735890842336,43.89084976982855,62.177670951436696,121.88164807825163,41.717029799956016,63.75163222748613,56.50012130159243,91.28615661260662,53.91053016284711,60.41472392050248,49.9684492102959,73.42019664934062,35.86700913562571,52.894990269742244,98.41823526799203,52.579374220529076,69.20887501910518,74.13410054880194,45.5484950559358,52.38380852161196,89.56017947655727,45.4393877436474,55.651105134814344,47.03224521312158,36.450611826602625,77.82413289738939,89.29461820026694,105.5947590274639,29.197023158588614,67.40385752664581,52.651751403216835,104.16191729237893,46.47809671366262,45.3865069157582,47.65911385956628,67.29550707738166,58.68015810557822,84.29630442120381,37.47276607852923,40.88944078845064,92.22212015372818,61.93114138951489,27.07121825225647,83.19270527085732,83.23733633206629,58.080956413113,90.58615683136355,37.279138196974685,66.76555401748101,35.31875554182687,104.58080185285593,34.95434710379152,47.00651302864516,72.11497114495498,155.2350994813542
arc_pair_658491,133.556243249882,83.37678780311126,80.4603717046572,0.0,82.53688824937225,115.55201858791715,111.89546863429487,70.9158311668707,96.77555992799869,91.2280157019889,122.30523155027471,99.351521701033,98.28190548460252,100.55100333459683,103.01362299771938,69.80862000130553,84.14559810331804,106.81169922510287,85.99648732737258,71.4403750533863,66.17466607972534,89.85171537935317,74.75215859370181,105.92754381616663,86.00883058500541,137.09739090989098,98.5737723027696,70.11238408658619,75.46545825373809,97.82844833028823,98.72747171411093,70.9127090232603,57.476656120691516,97.2477443423729,79.13092270093,83.01966906682392,94.44183798586258,99.72888473414784,75.94583208344095,84.01154856607008,86.03771478569004,89.49368633987493,92.6796542429061,96.90993744032485,61.765514191801344,107.3874173429767,90.38209924660885,60.6385106117823,100.06515568396898,97.55741234956301,105.58248641991766,103.79933543743954,101.7644981326926,75.78236770653442,53.78235616875861,90.11657466135526,87.19754279750006,83.57774056524255,41.12079184057306,112.93412501362388,83.97344493839681,121.06218708901832,101.59230338331787,101.9736648437081,83.64187275098725,67.62842475628337,97.62771320331761,111.4493062186268,99.33849283113226,101.67791505695017,69.7559914263289,122.8325422431386,71.9141978537196,106.9995783081319,53.53279553169695,94.57236017530307,69.5122369335764,79.34899396865185,108.11380159428403,98.35440967501285,74.15369605843807,110.21512092722836,101.38532262006193,66.8666563364206,71.29387545453017,78.80012293643372,90.73238124318186,107.17710220315708,84.96906944693987,92.86547872950247,122.77651440836397,87.9154582762408,91.12765078649656,110.98077558619877,82.03315655313865,82.97931473717671,93.54005129195505,69.95534147280014,59.038167364611276,99.01164715006236,91.8267487970219,60.81561019440945,76.07233173668229,117.40296011204154,95.07425206088453,98.10453541174014,111.23914773917424,86.88156570067694,83.66490230178138,59.3019284249075,84.94434897290898,124.8315257827061,113.61811629273902,87.4172570812924,52.88476412517434,70.98725602163779,93.9886452133966,88.13362393281061,71.34442183992576,81.01732212593333,88.50271152494915,126.79888013514076,86.32483148932482,103.54436040440682,64.56436114061422,99.94443782529669,71.41610325742462,116.2354664301152,116.41158866585465,67.30614251526968,103.45260874911341,81.72599009713736,107.45313972708936,102.82809831827387,74.62699214964479,100.50611765156357,68.70998368467738,97.21136306501285,105.18351049464384,78.0474099081512,67.45246943026677,94.20201299093291,109.83039377638904,71.24052181273133,88.7443879638362,106.69877004987592,145.87949284635562
arc_pair_206257,62.64757093716901,47.641494593038004,32.11902458346594,82.53688824937225,0.0,79.85589032688219,52.97853339002256,41.32176436928053,81.48830643230886,52.11893029034006,45.03580015384162,47.67467121216791,63.16460844916594,35.12375254407933,36.46971594315017,95.12211881810003,57.61253027862042,30.10896602407883,52.297581705956304,45.063291714120716,32.7180991060266,20.597395404280704,49.683433918192605,48.50659812825508,79.46636514561362,80.25925404615307,27.32050812818721,26.706899155155494,36.72698031148329,59.543331352126216,72.74047497193216,35.44927905770429,46.25072049499214,60.52300527585098,35.203298112441125,35.98264354985362,68.31688127069978,60.30366544481663,27.09666528644236,24.480130615443272,85.28733537791004,79.68949997085197,39.63746646046728,53.28591516757988,97.68293680429976,41.339645824262725,25.669533341411622,40.78211512427076,55.95398190182458,37.133603213618166,45.066859201237996,25.415250164083837,49.75906310186373,67.70390094731607,62.577302711099335,24.940717929082773,32.14216139840477,39.78741048543968,52.87189595780566,84.9248789511517,84.6295022878264,90.30968437250007,36.49058664459688,30.6589861596049,90.97410624589016,41.37112623546576,30.553026895723097,44.85016207238883,136.6105240481225,53.624077363303826,53.28717696311126,122.19173284233891,35.306746263769114,32.64033327549123,46.540330682810946,44.21674924878468,51.6033138585814,39.69000188430996,69.40848947749679,60.00179514135215,61.76670636023981,38.627283492094975,30.595846272280724,71.16065777228789,107.76687171144624,37.63036841588789,38.634954693989236,151.14225011454616,44.83575612724087,49.36139644007839,95.73569782608976,43.44634283723022,58.77491773662731,50.3331533619333,66.24238843119801,117.4753530039019,25.414604022690874,64.2664731042605,58.60033886336813,70.44451091415601,36.130249184023384,50.933051089516425,44.994015276941745,77.47445887171779,22.577299414733538,48.974197063505656,105.67619400514333,36.210850412045346,45.1853378660328,65.3341325534112,39.9945842230245,38.50098652566122,76.97634893159314,40.53014033544735,56.591259543591555,31.339207055917363,32.28327446079583,76.98161057423218,75.55957168033184,102.3580649225749,22.501692592683867,63.03188416962609,46.558902807983145,106.97690629902252,48.17164195956482,43.29082377780344,48.744257149567474,45.029969894138056,56.57253651652152,82.36833612825032,38.679410230020146,30.551248502225263,69.23300755745412,57.428076722597766,17.598087549394883,63.70564656233917,91.26643580345106,51.62668279034156,92.15567090749946,32.56786903330911,66.96574270605485,35.417960319527964,79.04927025243441,37.497040764981854,28.94037966956962,56.41199410202607,126.48035815894795
arc_pair_249616,101.1618721655739,89.48620004010144,72.6375142923986,115.55201858791715,79.85589032688219,0.0,70.89325277629037,80.97632279081067,123.86347649488667,117.65644599758335,90.78773355716761,117.38998090476957,110.81674550538591,77.87372088479938,77.40239085276674,126.36818028087157,102.47332227427376,79.53303754637773,98.24366801948952,84.05148580079964,100.02737020175672,82.84330966221319,82.0831400045985,85.13900893441993,139.29458522744164,118.33946184262926,73.11840442493596,82.69051096195389,84.76079972665835,84.69427844581787,105.64324957475937,78.81234614781866,96.63428632490856,114.9889301272961,92.37388880050567,95.8384282981408,110.87062527322841,110.20564251434652,82.37003185146385,75.87868476340358,132.04511079258359,138.26989492808076,87.90277728360383,88.20535985172403,137.2928475431363,83.01479699673253,82.69120259912572,74.89393585358779,99.68848165697268,72.77961540986692,93.82635467052391,87.35824970947624,96.38761249740566,119.99612313249762,117.05090852071447,77.52265172114097,71.92881916719348,77.5390977819435,93.18233887195316,129.93238895053946,120.01842257355244,131.0312681020999,96.39503546598834,74.99102532461775,128.52598467854574,76.08895546705473,83.47154789779594,83.55479281567537,165.15811183685037,79.19332847213678,93.44400314346274,165.38380622982112,116.73071041119525,91.79795751678782,104.11046833631111,100.78592821407898,85.48030686920569,74.6222325808967,110.0106045651973,114.76731198829174,129.62125908847327,97.609699092993,71.12180203974007,106.77140961415714,154.02357252056052,74.95945682842228,75.4703595989943,230.91354586877486,84.80881962255934,85.66898294647298,131.11437574174732,89.75300257898513,108.37197677738871,72.95377178673542,92.5626970889399,162.19701499484168,94.82264993702205,105.64918720306906,105.67343000299356,128.71220069615475,98.25352163448113,93.92785806379638,94.91384240311424,91.62146996427278,80.89503636232678,96.9630380833901,139.0569186970306,89.10348013506817,111.01129775354049,123.07109816388717,74.95278824908979,82.7056852268741,125.7757288372513,90.5136901824956,92.15280731106489,97.25598286393662,74.49080042904603,120.29760273611126,126.84269388790946,152.6309157312952,73.88848967584607,98.94751556484863,108.17816429835923,136.3387921361351,83.08194864856218,96.96575304498347,74.70457901898202,103.81980468655836,105.31602111260236,128.4876397303716,71.33598616973195,93.11073086755464,150.19861946987655,109.25327267757044,71.09102856022014,110.78535516190819,112.20176469922231,83.14589311486577,128.24772064078238,65.4881831457052,114.2403513999835,78.67326433663527,138.1140146924423,84.78838625461937,92.89624387344759,104.60965472886937,207.46300088020098
arc_pair_337111,58.33974601290463,54.89049631248477,47.25780177897022,111.89546863429487,52.97853339002256,70.89325277629037,0.0,41.88779200881622,97.20679468127454,95.80028369921969,46.472686897897304,100.31993959052164,78.45931658115258,46.23544499728628,23.680948842943085,114.69072143374993,88.32015410983044,42.26336254412013,65.20975193230052,78.27419731719473,55.20941712819206,60.97804911065667,53.894371004696346,39.33721685810953,134.01178195976095,68.20523628407162,29.930185865406543,48.836607361784544,59.25442558034658,38.636947646984545,86.06355305997914,44.599509645989116,49.922862031112714,104.52995386332358,54.12647496316136,76.44793023334526,79.78053637801776,65.45359648120616,53.066810413684465,35.68119274089045,97.14743229572014,115.4270300876159,65.98677574378385,50.57933726558413,120.69433119388825,37.30052152751824,38.16934231001272,38.542723323258656,43.087541707300744,30.866899042697653,52.81788385595674,35.6543472343289,73.62168662114176,85.74302881956785,101.48070913079879,26.220070482790177,49.52925645590395,47.28160484615479,68.69615191520646,89.40520326509576,96.61622265993796,110.58295792322208,44.708945514318245,32.970486610699325,102.56530625413845,38.16986305391912,34.655013045454986,38.758964613925684,153.88712264905251,31.506786498682153,45.466268774217006,116.08727925767951,91.44938580559221,51.76982011747299,86.94928785901932,68.86859635374337,59.75813829530481,32.94001713469673,53.04974896004155,101.2941863681575,114.11793465704781,50.712880110407866,25.599595711991626,68.31653442955356,147.71853544146052,32.62258049593626,30.12904703936872,234.79147223421631,57.89817519558593,36.983876651540136,89.13378160446993,60.056283474893995,58.811974088408775,56.49396022827942,51.57526332242502,161.40324781054954,57.654389152134996,69.26699687383055,87.058445647373,110.4753939599382,64.21771518437804,64.74044469241929,69.22288632419844,66.39786748493961,47.14948990140622,60.670366734851385,104.91166038460713,61.34899043321771,85.7362647881686,106.13129142345956,24.329067074158605,31.881398061421894,92.6240498825776,62.80846861018958,65.76363395765631,74.06240198420515,38.00141617381072,95.96544209868563,108.93409096510794,140.50305195668602,35.98778491737219,42.28942651298448,74.69637403322653,119.28236349639727,59.68686031156392,65.37123072655709,42.08708491961785,72.96354994441707,63.77768339180376,98.27621090590041,21.314062270275745,47.7428602832601,126.01651112716542,72.75535554355133,46.50364350546775,97.7169321445001,94.92598430807556,49.83715566726618,88.59302434499011,30.194533833401593,91.65064299875955,29.263155059636546,125.39267680041196,49.000877761846695,54.362571479905405,76.538606798953,199.3042166105663
arc_pair_290847,78.7200922006754,42.507577075152625,47.651178463911364,70.9158311668707,41.32176436928053,80.97632279081067,41.88779200881622,0.0,80.17020272098884,61.833058288855085,61.850181266569464,72.86973436584222,67.90332180494545,46.87751150471115,49.8069067924106,78.07784816472156,54.65544133648305,48.38879734625789,49.82949387831901,53.38661356170083,52.66568826545736,56.61216926742722,44.08072740880452,57.251510998987264,81.23913787951237,76.62692657735067,34.374021761417545,45.47149274978902,42.53389562720119,47.24261533222697,73.33934226477263,44.83377720446998,34.07856771883672,72.052651118718,42.58159233464314,50.918564994788724,65.67763630885497,64.26891993784994,47.501428090023765,38.75761146968473,74.58850198401916,76.4812720715013,51.31785431531314,57.56473061444885,68.75957767573678,47.300664764872316,41.239532884655155,28.64954019678577,46.09485248406313,41.10044511364805,62.97573065220755,45.97795590125888,60.22571555610787,53.87088539569126,57.71447017229013,32.959803772566204,41.3778796741503,43.90459708623666,46.94983266795393,79.33357219435386,76.86205557243392,83.16256773001398,43.71117009132368,49.814554152379856,80.85241150482614,27.747548362999204,38.55559027739272,44.58477806892548,110.50013521413419,44.88764299518501,48.09834511555884,101.12894345816107,56.17082599884514,47.12321702698843,51.548346348480095,49.66832452978334,45.99448760649098,32.65057159473072,54.37141246690786,71.25202402392165,69.36970089429155,47.08789454552196,46.52531926167086,49.11924821412241,96.45313154603042,35.4332438210775,40.399204325681026,149.6481151997862,51.41305329444972,45.570899970969464,81.77192502162262,54.85171107249082,54.73946318717276,67.39975475104887,57.314839270519094,111.80502032963105,58.05614206665261,57.983297394807536,53.062792569802596,79.65330092587448,51.825269270038916,41.78933961931363,58.3065476057508,72.66297860809289,52.95614884488972,55.16560299568283,101.4493350299162,53.043093895408674,58.371036835842915,66.32795962406689,33.3721694297611,54.533469781068696,74.45024744790658,56.5447795831866,41.24264194382778,45.33416393807218,48.16933791248163,73.32777898036744,64.69597873005083,88.70107393358028,40.30337591012001,68.46745171619958,62.36469920283602,91.54836864762048,42.1764134103863,60.23905355078069,43.04895643314865,62.28075843027899,72.83968433052888,75.12481817649052,40.672242013738156,43.62051835338782,90.17586046217522,75.01441078458183,43.26625085116709,65.59556079161754,64.30337558682199,58.11943786586353,73.00966480484894,29.25693661555723,57.698828060393105,42.15483538452312,81.41534769600388,43.63311426456352,48.53903057887317,59.94421764601716,141.32649138499005
arc_pair_218228,117.98794938619181,89.12774739405424,91.36270238775833,96.77555992799869,81.48830643230886,123.86347649488667,97.20679468127454,80.17020272098884,0.0,107.74016573993717,93.82445877189039,102.87447681636522,116.19322004821134,98.21357735648883,92.80478257259675,110.38353276961442,94.31112340204245,102.29279126782907,89.5307883478941,104.80422391908454,83.62450590775259,91.31643755794042,95.96469320006085,106.88624246094791,103.52376722118389,103.91465203928817,94.43818405052569,89.84371723522189,96.75459435795914,94.7209547175573,93.07047062795142,90.33267085702073,84.33541311689328,106.1395766586906,99.14720464816766,97.71816847440935,111.86421311959316,98.54931555561748,85.85100746962712,88.1804307120405,97.36922355802507,99.78778962514565,100.13005048522905,96.75618248794895,104.39418997065845,94.00693439155896,84.69183116896829,67.87918772519944,97.87688768502619,89.80021067046326,97.67505727823057,103.31491956083084,106.35110858692877,96.39317585125454,100.458541609552,91.0765176321797,99.81408900998497,79.39920368070837,77.76900488402694,113.39982333467677,92.07716844964989,127.2623404424829,101.02221102765887,103.24345111770896,110.59074661015961,68.42831906130348,94.21825937260832,105.38175008551835,136.13819801384435,101.7886373280306,88.90915607768031,121.39644348346027,93.65363799594672,99.02394289708023,84.98798154951086,102.5625937801139,71.52016487423563,90.30027612884291,96.43850472991042,96.15324979978425,111.26772158917981,99.36104989035499,96.53165486932865,95.89928953213882,103.40960453804549,92.13424792523236,92.74671880471382,161.0463769755055,91.06586343160053,94.55545154130921,123.1414798625432,98.4572605622197,108.54816968007592,117.52124448571467,90.64721423005929,130.31674079582626,93.24959428989114,81.21352380198444,99.54638378654369,106.74722086002447,93.39526517657507,93.63234774468843,107.3321608516531,119.11338990955186,91.44438570598857,91.7730711743069,104.80923488474488,96.27713139247979,98.09324669880263,86.57320564443609,77.50245823768762,95.08260578048919,106.83349769193595,101.85306808719113,76.40863040946435,90.57505772237563,84.94505290295291,96.17423970964443,101.00451133926072,117.49695667995475,88.90724023866353,117.05019230466985,99.29578786979714,113.25198584017897,77.10011410431179,107.63258894843442,93.137015384845,106.20997899674998,107.2355351247935,88.42204589436732,93.78401273079606,95.42133668281218,130.08604441727513,108.84060119479155,88.61382441043403,101.29041251438449,105.86564191037603,85.62930201622814,107.33370192517015,70.1050825880819,92.8667815505568,87.17688344694005,115.89773491505605,98.7906615443869,82.90919591707892,116.02329499502105,162.4550700408292
arc_pair_307657,113.82268607063466,63.03808374417836,64.85847293849716,91.2280157019889,52.11893029034006,117.65644599758335,95.80028369921969,61.833058288855085,107.74016573993717,0.0,93.8414640855706,54.749013156509655,88.32642024234066,61.919794444020944,89.839332179158,94.03802304987445,37.09391760540948,76.40541865976138,75.71324806112844,79.48041337732744,63.62664546032933,57.86212645139912,74.0213048204896,80.48004010719674,80.94522813606079,123.62332818471496,71.42575382918821,65.66829972816323,66.94557065751455,78.79267160995555,97.2916215584894,59.16569402951451,77.53545870000664,32.13433505210013,68.77397945087135,43.02366490501419,91.8875488108186,96.4328027658352,59.989234139422265,58.68086304416177,87.56627274880742,97.84475409313413,46.82479486979433,87.5729653643557,94.52462303197831,84.68349747104264,70.50614020517446,62.24887289971359,99.17570156872719,70.30263099069953,90.12390806474811,83.50225856565602,39.23178008432872,82.16815790615586,74.81003665582985,64.16297238140952,67.35994385184226,63.234619339365025,76.27377577481941,96.6152409047824,91.85127715363748,75.7912801597034,85.68433328907463,83.50596716209648,112.56969092025581,68.35532801899784,66.81415335761213,87.61549786394268,137.55608662978779,78.4969406472942,65.70925258798745,153.3432575893526,65.57507126058333,64.66174440010724,53.91888420026841,40.927217975766844,82.2224077805505,75.3277381504162,100.60528011700163,61.61837677722476,45.032235978764334,81.68427783505487,81.27601879460775,90.25642295131854,111.67073207295465,67.46948052562763,86.6371227844401,119.43259597181545,68.11082161130179,80.53775047875507,113.29738486914178,71.10886611767282,95.52240504227044,80.25792662526655,95.26028015661811,116.20753183046787,54.82531250575976,83.89015682668094,52.92375680500359,82.70271605527515,84.52267530291195,74.76706858260167,70.58538391141866,106.80273954143237,63.06664064532275,69.59503271677775,137.36697865593237,71.53783471140233,54.18496833064954,84.4868019604137,75.64360337425353,83.12077900374706,96.3411183864081,77.09830573718614,70.47608278847927,48.11865707967228,70.92102773764438,92.15141376919068,74.43676566305143,58.24399884667994,58.55532539031351,112.28452529954447,64.43422045013173,123.35695387902442,75.82784125008016,77.45777224599513,81.746859167708,49.0747784167528,67.41881393339467,107.1098650776,76.91267585990198,77.00529908489628,48.38126843672068,87.89988881232014,55.671391974486056,49.606394960956706,110.0493120668619,101.044271017214,102.96037079946413,61.79812182172485,69.62453009285069,81.31413370695068,60.03071503349504,61.71092093524322,65.45843843785791,51.153788101997364,92.91521719404656
