,arc_pair_221519,arc_pair_161493,arc_pair_48468,arc_pair_684529,arc_pair_206257,arc_pair_249616,arc_pair_337111,arc_pair_290847,arc_pair_726656,arc_pair_447717,arc_pair_218228,arc_pair_307657,arc_pair_48188,arc_pair_147702,arc_pair_169201,arc_pair_694660,arc_pair_25587,arc_pair_542791,arc_pair_682126,arc_pair_402982,arc_pair_578116,arc_pair_307953,arc_pair_313438,arc_pair_203062,arc_pair_197122,arc_pair_27742,arc_pair_255622,arc_pair_139628,arc_pair_58054,arc_pair_557730,arc_pair_610128,arc_pair_283483,arc_pair_370771,arc_pair_522221,arc_pair_624573,arc_pair_144158,arc_pair_257950,arc_pair_115275,arc_pair_593564,arc_pair_708260,arc_pair_496804,arc_pair_247784,arc_pair_230744,arc_pair_364083,arc_pair_511862,arc_pair_649551,arc_pair_489657,arc_pair_270697,arc_pair_446116,arc_pair_148500,arc_pair_90669,arc_pair_656372,arc_pair_664080,arc_pair_257072,arc_pair_261455,arc_pair_547258,arc_pair_67750,arc_pair_720681,arc_pair_347280,arc_pair_588558,arc_pair_594469,arc_pair_649403,arc_pair_599471,arc_pair_718797,arc_pair_695283,arc_pair_516918,arc_pair_724174,arc_pair_260376,arc_pair_551617,arc_pair_358495,arc_pair_450035,arc_pair_64470,arc_pair_665109,arc_pair_726873,arc_pair_461800,arc_pair_156269,arc_pair_269928,arc_pair_242245,arc_pair_384979,arc_pair_51712,arc_pair_595373,arc_pair_295568,arc_pair_142660,arc_pair_495861,arc_pair_167650,arc_pair_82729,arc_pair_169398,arc_pair_435729,arc_pair_653762,arc_pair_644674,arc_pair_365022,arc_pair_716732,arc_pair_692544,arc_pair_134659,arc_pair_639703,arc_pair_632661,arc_pair_566053,arc_pair_129381,arc_pair_271027,arc_pair_493828,arc_pair_336359,arc_pair_621082,arc_pair_731860,arc_pair_323321,arc_pair_462000,arc_pair_43532,arc_pair_131562,arc_pair_119264,arc_pair_625567,arc_pair_16513,arc_pair_101269,arc_pair_176092,arc_pair_523521,arc_pair_551110,arc_pair_521750,arc_pair_166773,arc_pair_532740,arc_pair_700005,arc_pair_474346,arc_pair_460240,arc_pair_594335,arc_pair_24655,arc_pair_278581,arc_pair_75573,arc_pair_641885,arc_pair_292663,arc_pair_39421,arc_pair_703887,arc_pair_22407,arc_pair_717256,arc_pair_89302,arc_pair_714315,arc_pair_464015,arc_pair_674772,arc_pair_280409,arc_pair_388971,arc_pair_674359,arc_pair_172674,arc_pair_217721,arc_pair_649523,arc_pair_492710,arc_pair_297765,arc_pair_208250,arc_pair_713999,arc_pair_564013,arc_pair_672184,arc_pair_649903,arc_pair_729575,arc_pair_642267,arc_pair_149569,arc_pair_281486,arc_pair_27275,arc_pair_723396
arc_pair_337111,73.02513547209793,86.29488880440672,183.7635414164777,335.28964084252596,33.51947815749073,773.3112189465498,0.0,19.835272081103717,155.2215421199402,145.91334680050866,50.77041381042734,83.74626269092461,271.5026623686646,131.87073031712904,27.22469095871101,21.730783481590993,26.120808462871633,88.41987108909396,164.7130605419932,184.46572194794365,231.0983646994555,101.79877274158888,188.87301406472776,127.53707079128071,105.04032267299218,45.38386501257718,7.527477831950909,219.16683478282584,21.112168567150945,32.90342247275214,39.906092718357286,32.07043007136291,182.44064838537795,32.23158680673311,143.34277618446671,117.09331194785756,372.29366614403887,130.73227317088248,96.89034559126647,130.28974706446243,39.33207982274436,110.73133728763275,253.503976423364,164.70120782370915,148.20409050311864,92.08097553356421,13.877677357692372,29.643976731246013,108.79970685396589,30.777109761724255,114.11359277378742,46.02820997704144,57.27870818308743,36.47228451701808,139.20878778700953,45.911414155047424,207.11947024576727,243.5039455902983,161.86709444321315,27.007273228982868,118.01968382909912,283.03618540988185,132.99291466806397,114.41686081559631,139.84099273819922,73.91211414009597,60.793770377202556,35.32838340168429,46.86600233100611,201.16144826327277,138.96380636532626,102.75967761487732,436.1307624638302,394.7782352888937,248.53514568279337,294.7213199107533,21.530822108374856,98.97011617226939,231.30098195778356,23.81564814967308,155.5231145141839,32.63961792077565,54.739293052111265,25.306537697312375,138.07453945211824,84.18918324408806,46.49084125697293,50.83011648431629,122.97327589891322,76.03016770544968,52.044523254505215,25.342633749113215,201.91123204157947,186.97462122549055,204.07167871281757,183.62643955526624,87.43210506578457,224.39297243207562,53.66205241910077,34.458344658687196,40.67925387364287,164.45061802459756,102.5142579265438,616.6692975992302,24.639157624531062,87.93557810161589,274.7163687051719,153.65490307102826,69.62907825843799,24.439058855176878,193.1201899987993,29.128134031706256,164.45051068590675,36.186351296955216,57.04068325350713,109.23779949139035,278.2442575436365,310.91662859698414,22.74768233682782,64.53145488798613,10.891331439970347,219.35988953803627,242.942805064718,299.8607247091206,175.547934725336,31.083256618174598,76.13817608127016,281.88039479642043,41.550970621503495,217.21238938438316,197.2303649765276,41.1017027761089,142.89311724051154,177.74760043298005,218.69340828946966,142.4259010646289,58.09411284465065,124.17279732822684,163.97377208507305,336.07034183195367,322.8444617993491,428.85916591928526,351.5516678999035,122.27174233533364,11.293103222342012,63.59471376882283,87.2337638009909,102.90289268975641,327.88496444652475,180.16640851421383,33.5003869400358,129.8891880813866,72.12542922506151
arc_pair_290847,53.74601754722863,46.333052146208914,126.83315400933424,262.6078143613348,10.94062961155992,650.6860716901739,19.835272081103692,0.0,103.65255102132622,94.49775513994737,19.95813557554989,59.650178678119126,202.2909393039768,80.50653285768574,28.05312563238872,39.61826992931405,42.505412874724925,50.969999609043604,114.65490136307099,128.12240767328592,168.0819524259494,68.90434780461847,132.61056961435133,83.32360045024987,115.38901133649753,18.214222899925517,23.55628996000913,155.7562948525711,16.610721333424397,61.06230984048175,67.5844715411043,10.594897519991576,127.20081295622808,48.50925114784784,92.81132410728958,72.33480259889116,289.3301458746695,86.09304686864812,112.53070217283499,94.7449519956828,29.925545033051577,83.59848289429705,193.91593377996097,185.6257306986916,95.4412670319761,50.17772112236148,26.437782336297612,24.198272870058954,65.75100978863689,50.220809995905356,70.76417804051806,19.035881911528897,33.42357979171043,56.02981185772009,96.93675744273601,36.671970760027826,158.71984144129394,182.66811049140284,109.69814544154683,34.530138077580006,77.24806748879932,217.06470306829934,90.24695976545931,71.76992215937811,93.96866665218617,82.06020080403756,32.49068505207684,12.494077319645191,24.948526541762128,146.97203803938373,92.96413644207477,73.80588105486827,345.1596084875446,322.5835787171097,180.53137452033732,220.83479542325983,21.170897533213278,145.077674377179,172.26530780879975,54.47753720355498,103.92437918384661,22.81269733072648,39.58907537593493,15.362616438032964,191.86019631292632,48.4533966256833,24.302392136326493,27.05336042147638,89.44295653051739,46.07105523000469,20.62753316481592,9.637276796747125,144.26057000441952,134.78293268300834,140.7123344664879,122.41699763170688,49.35362061282536,166.91676543773806,24.504615826189024,22.123666000262414,45.24676636632526,112.32737590229299,60.38529922822884,513.1614749776146,22.212717122478363,118.30572183799208,203.64556620077934,111.57528464151932,33.66589872538685,19.39769529368244,134.6902478889357,30.11488135680351,116.22403256630297,22.151466930811058,26.589901027557154,65.50071002632872,206.9807763110186,243.04870688163072,8.456108684158764,45.304191881007476,24.162470544689548,156.35228109361168,181.13015169974705,233.16742932346793,120.79447320069538,23.317067764715766,40.98371660738833,215.32479399614164,27.112258219108103,155.26392718655046,139.9152555526603,60.3016342183183,94.23324766745532,123.41670294193086,169.40864518712675,102.04828776045628,30.050470640181263,93.23271929513281,109.27709679404056,261.83727264205544,251.2582377745977,342.3662977715881,274.93919802272853,82.61164709527112,26.84609544683463,36.081358746497216,47.73418264935481,75.93943633562162,257.39575177688477,125.96168906940517,45.99042982597657,106.44123250813084,51.14296605513413
arc_pair_169201,37.025531562425726,79.36238235265185,169.24250266888342,303.7154471463565,25.9061434507985,774.4987299149408,27.224690958711086,28.05312563238875,136.89678901811354,134.09722129326644,55.61059925707296,53.47033883271726,254.4146807657541,107.35372800576235,0.0,16.240962695349037,68.22816159109067,77.49756303959798,147.89925300474502,161.10485444817238,207.32170979383108,75.54692723510279,163.6077995288523,127.43443718105783,169.71899803179946,47.227744146833885,30.095469582918383,190.1910951341403,10.932325163953431,50.410614076368326,85.98950841236253,32.9755047505475,168.24491664278585,75.2394812145624,117.7564676061306,103.95645891621747,329.2141011810952,112.71527838004003,161.2308211516069,99.678400124462,56.09743553590065,75.79163597296414,226.50726429296583,244.57823237520847,120.12055720160153,83.95305841756542,47.26965426259989,8.413015876552878,104.85413513558171,29.410234603725655,94.83582912341133,38.13150406076309,44.382855259858154,22.762624911609393,129.90896311840538,80.89940459704933,157.8409369439933,226.97381099355815,144.45075594163427,63.210228758395516,99.20449185292503,245.4329387555663,115.62051114602318,104.1854558041841,121.4374875053024,126.45475865702818,63.46189787639764,37.61441204454676,34.54478502755527,186.72304512709326,117.965635566935,87.60585561420038,410.78681731724595,378.8213151785742,229.40598777406308,252.13290356546435,55.12658924679191,135.70792624986015,205.5017978011022,37.090828306413265,140.83804951789804,58.17172360181404,30.803269841211446,13.826320279794158,181.8083523123222,82.461347145376,36.14729309813939,39.96565211551227,101.38576467961032,62.60062771901777,55.00443778491923,30.61755902880114,175.36103222772704,174.15535352755867,169.98121196233305,163.35751758918204,76.62273803769565,215.44205007128917,56.42342587227156,14.75810868943212,90.35850724315382,147.6332012965199,94.06182986747318,585.7673440636667,21.024195811281885,144.89595995231406,248.23143885795514,133.70403504982713,68.49301120338711,15.91812674518618,167.99497074731633,58.80986801608833,160.77954630432194,56.597159120095846,43.45797296752945,96.22967041786649,251.42245667682926,295.1251046261189,17.96648119248238,37.443380680301516,37.888577662976935,196.12865950721763,223.96663141708353,282.6620077069784,159.24174235194562,20.869390705030863,68.19006132571634,242.06395330195383,67.14560847238448,194.65948441031483,173.4722045792833,87.2729112014626,130.26789085613203,157.11200122654347,199.64108353086937,107.75954197853014,78.16175024912975,87.36085992948189,146.24778463335716,323.69384767333196,304.8549299078031,405.16168553775265,334.63630246726166,96.84825092446364,44.750205734236275,72.87167310556869,76.91200434565877,69.81483226446824,307.26455906561506,149.65035168629208,73.42684626949294,87.79002107893497,45.08352296465279
arc_pair_197122,247.921822285296,183.43157101813932,238.4291551677686,398.2909336339022,151.36599017009235,765.1063843530454,105.04032267299208,115.38901133649733,227.9299462598069,210.59173565539967,126.36793431818921,236.68513660835146,312.7464197770711,268.13794847224335,169.7189980317991,151.5813245457352,73.94708002372369,177.54508904638124,242.03059925211548,263.21218429113253,299.19777719702097,241.07438029229618,274.0278542886958,177.3807711800413,0.0,128.00301719958935,108.3162090722223,305.98065032992594,153.9830847115408,106.32789861350811,67.53860327239938,116.86351085604197,269.27889528247215,57.47454989603921,262.0896278659899,200.3754616785927,466.28582679337865,225.17999357896002,8.913790404685964,252.19820088900883,120.00191069882979,255.54247871285165,329.6928570727907,48.98925776312242,261.427429087531,175.7007522902383,77.68879695368467,164.66264074082642,172.3506864257903,151.27553696636784,232.54198731734462,156.9249387274758,174.93768667976082,194.622919483885,203.46563654232781,71.92910938351397,344.6183911257903,282.6988075700856,231.95586679870132,77.12381956591159,218.23794543500668,371.4974882819251,231.2629373750101,182.36323470165092,235.0151819314142,45.73360073416681,148.57905294584074,121.0102951917076,164.3271939986279,262.98296103783855,234.2117390713833,202.53322034722362,469.00539354682905,426.68621696484024,307.2851947174036,396.4655868281535,82.42186863777428,81.98253177861831,314.0007730052002,122.0349899587037,222.18995217698438,118.52193300903934,198.29963421657376,144.57857179821698,115.69721797922203,153.25963098849755,181.02094009765605,164.42699894024406,230.47260560352447,185.70159813037884,131.23451083413596,106.65051419564905,280.3642435552587,242.0979163889376,293.5074545154145,261.2219270538851,180.62643534172602,263.77685965688545,142.2827921024678,177.0056303258653,50.4489930958526,228.3777962943036,181.35980319741518,637.4848969312308,162.70556911142046,28.06673688507642,342.1740884061006,258.5876214496508,147.0455273452759,148.39720072391933,287.5468422291714,86.018389008025,208.25022894320955,95.5733595677657,176.10666684650337,199.94411157740888,343.12165960770113,338.9035185044119,125.7989648056809,213.3767820477759,94.68911648877545,305.57994333320414,297.1811142539118,329.2046057711052,259.4186510061493,144.6242658850676,168.92093687788383,377.7709471862323,71.16531373965576,280.7535651425008,272.44621254730686,40.57364181044068,209.0980442774626,247.9098950295019,284.0682265340946,287.4526981463663,100.70428695581947,273.1986878608262,236.87741500681824,351.43102908685125,361.3385961491792,457.5606313761794,377.4924483560386,247.29936676859322,86.12904105733037,114.69038715181226,183.34062374880884,239.39778913887884,369.62765416405637,292.0458986244572,61.09620057732597,270.0371009621066,210.58058628526064
arc_pair_257950,291.99121011220586,195.34756858314213,94.33262864773813,18.48646628906113,259.8314877229886,208.85986086526006,372.29366614403943,289.3301458746699,101.56533136217453,130.06680369179549,248.03445670310126,202.91035930301206,33.4796497570128,191.63324109029233,329.21410118109395,386.7213222972396,408.6452144998234,153.5408637817098,79.52947807820311,73.11594091657543,40.6410551092067,159.52255942822126,62.52553087693141,128.23309507705537,466.2858267933781,243.35389054736825,351.7137857110402,75.94806625243153,310.6292537267424,444.326443591837,490.36275656939034,253.41861312166944,125.68146707048811,406.9523729692853,131.7574790401927,148.82183516465196,0.0,127.55366120877022,511.5494430251241,131.8225534976005,290.53797273202923,168.42521463220402,44.586438634576616,626.3636429709651,132.37827609687008,169.36582180381987,381.3193757383726,300.4120552205629,142.64786808292482,412.0098647856415,153.00397317610063,227.73214748557808,238.40529269885508,401.96904491318367,98.53021429132795,293.78133884861484,94.26410397230141,57.19563561584944,101.75631130857482,361.8817141026219,122.84515290399806,39.909686721825885,100.21714603671784,124.1817058990259,103.35801019567583,437.1338735157429,248.189730334531,278.8744318253671,224.19637366307333,64.89177419238264,111.68086360606412,169.31371270799625,59.90740336333323,81.73884170369338,50.82541178260367,31.010621004070224,332.95871586528386,629.8271203660765,47.03009512913396,435.2026983040113,115.62167085523436,327.9884560839025,239.50379718448494,270.9311753152995,718.3197734930643,163.36111288600196,232.52153729586888,248.54358752553696,137.63097944484593,189.46772077812372,262.6775199301797,266.26797218906876,73.66355243213629,95.2901416105965,77.30356821131579,68.81121091582307,154.84204757090913,42.585289647918955,211.2833485076304,274.7570955872419,365.5682112717552,80.51204764443465,158.0731709542259,135.79739184605148,324.81157086534137,558.5648495357527,54.71575468645246,94.0035482163536,193.3974670869077,298.0330557052555,101.2616304223083,337.98916144169436,74.66808552706655,303.02048438635734,219.27347707514394,132.96730897413443,30.007891017418054,36.61333933204611,274.8024420150633,221.9886732028356,368.11840263934096,51.090175934079916,32.62341983462174,48.27599628020529,61.84508286438765,296.92269222512044,175.82598143525624,29.768568235987942,296.3318082426078,66.74371240571347,54.97127232187532,436.416124294614,106.45030029343488,76.52183308878709,47.528220478407654,145.29948102142706,233.7758415341613,153.87277216008556,97.24771366843908,39.239430305148694,36.44480681733633,64.17889569709172,56.688564890643406,129.99564519582637,373.8364330571241,205.45810741098884,188.42680140866537,168.1445930700198,34.73975983153228,86.62589923015821,386.75929920711985,177.71412901234186,210.05430466111613
arc_pair_364083,327.97130338420635,296.26079370071926,334.37472382656085,539.8093470602431,235.45116421500495,959.2217279615487,164.7012078237089,185.62573069869148,328.98595823377605,300.486505191222,209.58368463564943,332.4223749931892,436.09827817481704,381.497095528678,244.57823237520714,219.116667885039,138.49483356119043,276.5070497132581,360.21404168606415,376.844040883812,425.2954423577923,346.7461059514198,394.3733734056937,278.90683973591405,48.98925776312241,199.43762174193384,177.87303036653665,419.7314517477097,222.6139483349021,158.39370780609661,118.37994867530465,190.85462176335344,366.29415373089074,122.3162804398681,374.3962264663017,303.86937597616645,626.3636429709672,334.75184537204285,37.80407390869666,362.1797943835374,208.35474258286172,358.265432892777,464.7126727570558,0.0,367.44359702603725,265.0029777546997,126.47390855521135,229.65204406780882,269.11429027475054,203.32211107840303,332.1298651378398,244.91343293441884,268.1035854512815,258.915606662431,308.8859249866139,143.23569059712688,478.4101990970024,396.4168280343457,345.09206207419,149.29705925573685,325.7773843726602,518.1706201199522,344.5938835493329,267.2102945805234,350.51298727553365,80.39497978447473,227.89943154278342,187.1832694552978,254.52985358611005,380.94077063103,352.4836245093595,293.9602961681745,617.0106065299454,578.4209941797644,436.7755768443931,544.1211892606456,144.79797977922834,94.05551979959483,451.5561907381889,176.41577997740583,323.96473155304835,179.43773849293524,288.8315059426523,227.18956468704056,92.43685021478527,240.07094608135841,275.9822109212997,242.28802200813956,332.72230469479064,283.45363638529057,212.38806519998903,186.16973926498503,396.3576370290153,336.22216552560315,418.86819815427714,386.08984415506114,277.5158895606859,388.1455792740457,239.36918383044272,265.0298198087434,110.51040993156245,339.16167812259124,275.27575380093276,819.5537887202628,233.16858848314098,62.0163159364342,453.3293345055302,377.2187833670005,240.69397229059476,230.08708898955814,398.126998501983,136.34802008230915,321.3240129200846,154.35715877731758,269.9012786824677,298.68129552301144,463.25088667651164,466.3133580913464,203.34917563179906,311.19152607161936,160.36421763508332,436.2649038619986,424.30207911477265,437.96061138654704,376.97425523533917,218.2406673754234,257.8122178348963,528.7221566155828,134.8728713394147,391.41695369146476,395.1514568713931,86.82776513437817,310.48022478617986,361.82442444371856,407.66385277798435,400.0281007767024,174.1841488643686,391.0411985892231,341.4793710235636,477.17647790199527,502.2299753404681,603.5557620171433,512.4297789926467,357.46724237496625,152.9614439335504,186.9188844831677,275.9202823733909,348.11590309094805,508.4987081022356,416.48472095885677,129.4362732306217,374.03813419230596,302.49857882643755
arc_pair_446116,101.42800062287577,40.96715098926624,34.321039857010234,124.42536032433918,65.07970296949405,439.68037128956587,108.79970685396626,65.7510097886369,22.603413632172195,15.326363568207675,44.51212309618116,46.646877980092114,83.56128928100857,53.529274266287445,104.85413513558171,136.34820256872013,129.639694475569,9.116444686501382,41.28685122294263,34.16011646417565,59.07922449006786,28.480843958183595,42.14751758370009,12.587630491770913,172.35068642579014,37.14224276164354,104.5168802137915,47.05287299862937,83.47444850825318,159.6768192773342,168.32517748991097,51.24291310318541,32.7055831886195,134.22301462467004,21.222620061926552,9.653004284857095,142.64786808292516,13.377540694979427,185.87976632807033,37.2001227074071,79.42302627270116,45.57222328658413,86.92159983148323,269.11429027475066,19.210602519735907,16.249707130858027,105.50048606979293,84.73212813485115,0.0,143.74125693203197,21.6721733638389,38.82877629227404,48.686269456070455,150.8222682721303,41.53105395872017,70.13263389744208,83.63804930455365,74.70874863623693,20.04524783105873,105.91598937292054,18.98459890431253,99.21447940060266,30.380865889454686,16.69344481139244,25.25102808997993,146.90796015883905,62.35467324093138,57.593116777973464,36.87765485794909,59.42751641941881,22.84903303091627,28.265023736231647,194.87041135835335,193.52139867706188,61.1905613694953,95.39681166989583,82.89489971549659,272.4503180375882,71.41259289698273,156.14338098418935,16.859827354778997,84.67641004810541,56.72611486207716,65.48028151190776,331.7492013361594,5.744280530618007,53.25571622900293,46.74880543567673,33.23756529215329,26.038313727706843,51.18106395819844,56.15165815776152,45.931814082232535,49.04345210517227,35.10635154557963,27.288669578491778,9.40158454652826,71.5238171594711,32.6981906916466,73.23706125774517,104.45978565918594,28.795356313641737,10.491565138428905,333.3741165014972,97.65197545352689,221.69549998114897,81.79776828204662,49.538727266520624,22.507175580492408,81.43181255446503,37.89659205724031,86.99492927171818,47.3620852891957,67.37246357353024,42.50670499373442,6.539438172771703,81.02677423534992,117.75331033259977,62.7854017519554,52.41768733997103,113.68938472810886,59.03635284255868,77.80891289112856,116.5743568114452,38.28753051006504,72.70617589692084,13.879783102341715,95.79058726941844,62.9249453414892,52.50904160652991,45.99673374628848,143.42357412925773,18.03024381421712,34.32416692722306,86.95688449109433,42.815202972873394,38.85717810503004,41.60066124186386,22.876354519419994,129.73015505428617,126.35839742026671,196.06245651712604,145.27166840755154,28.05286223413842,109.2188065942378,18.966285831098705,20.303935576803944,37.43059202197107,133.5967622641586,43.91808683222452,119.54074844610912,59.12668298351628,40.73978022451797
arc_pair_358495,192.21614716910224,119.80009484390209,32.31986795070437,40.055861867756086,137.784163682685,318.15562781345767,201.16144826327215,146.9720380393833,37.38324278631455,58.44691008997004,131.9791821785495,107.19826555699414,28.41557088726502,137.4473613433368,186.72304512709383,219.55404565850378,223.21190483694673,63.0176676799732,11.636036471450915,23.004570802011337,12.15902328561021,76.16600268766969,15.59173260841998,50.24243451498803,262.98296103783844,116.48799946202695,188.40933868700859,31.96757369605117,166.18758286530144,264.2331186980793,280.3909930267694,123.75534768680875,70.47015795232338,224.11600560207907,64.92705754163262,74.88043912779955,64.89177419238229,57.98545265764064,293.41109789253244,51.703281803015464,170.14665806575616,78.79273898489207,18.388691120922676,380.9407706310305,68.01065635178473,84.44691247911621,205.98375384221833,161.82105482777075,59.42751641941898,241.88595777535545,67.8172730671658,113.80782684951649,132.47610019614498,252.52296224393697,14.413184060442244,161.53047025055614,46.253653714692916,14.614891957122673,36.14232490944444,201.1210388527133,42.534930677535776,24.894058317392666,29.38929860091731,39.51072606343074,38.12902462743945,248.2213497714457,143.85533065579386,150.6477385837216,106.3835855903354,0.0,44.59216053988562,67.95254592856664,115.47646787281,111.19682605135615,25.63142945200304,35.40795054114126,179.0578146353171,378.95917979516724,18.998177518220775,255.6596783069576,54.91509713417652,184.36279698313461,124.53196454994817,138.10182996178375,440.41555974323984,63.628619369983824,120.67128034081775,135.46752392922824,50.49123897076303,95.62206349655632,147.5509074292261,134.47014512170728,26.235901465790967,21.502217202938528,41.47561906687509,40.937240910293056,65.08031950244452,25.942098030514806,105.87200415303782,153.76703117954747,201.27945424065513,17.343641994950268,74.74458609976642,211.34760710344565,188.83632858069484,322.87113185279054,31.644459340977267,22.766133296671995,92.94736281187735,164.68591326923544,41.72858802618833,190.7152103779396,25.74958394132826,167.14849425541112,113.43175229135704,55.445588818523255,24.008662140009722,40.559124564621435,141.22248900736935,121.78270172985762,194.93900345492244,17.12381556200312,18.268430158524826,42.65884926349247,20.838170405930715,156.7724324135349,78.57182541183974,28.458812109615785,156.3874859525309,23.062021590096318,10.395136081710374,238.72541603921388,29.88519985920333,17.91224316431267,27.634938032424294,70.25193060978813,116.24272681115002,82.15401307484409,33.71785012484846,64.44638334560761,59.99682778285582,110.74150782290884,87.08870003013264,60.301061170651764,203.86387557525572,80.36537115208563,89.36202500644002,85.66623975390387,61.207946346155516,35.143793242096116,213.56781609166805,89.14531296018306,107.8400532296698
arc_pair_156269,213.79299936307586,143.27531385101585,51.08167832192479,34.21845966808829,196.75498061162747,293.51646795748354,294.7213199107562,220.83479542325415,53.15867736252463,79.63149784967467,184.44038202603986,143.60544205334736,30.26945512259991,131.53981226773627,252.13290356546764,307.2938221391742,330.02669297732433,103.0701904761486,40.82691158165204,32.45064848113334,14.154340116857497,106.90743978558714,25.133151961036827,86.3326137763341,396.46558682815527,176.81575293506398,276.11180381199745,40.4241675917983,234.30678672650822,355.2423966246739,396.42932037344883,192.70586216516043,80.25981186522428,330.0623939680558,88.47266454678561,101.30064368717593,31.010621004070213,77.67431881674929,429.6891603470324,83.9481026592916,223.68118485398324,110.79694837442493,23.675983082052017,544.1211892606433,86.01868544434188,113.65107376158475,301.0134676743153,227.9430151206199,95.39681166989608,325.91699884748925,102.79779306578564,164.11931115767905,170.22921921113576,316.4582440761442,57.91264100168292,233.06335648259517,50.952469491924305,31.927826240516172,60.03700816008364,286.5596598371954,75.99291127906308,22.584804016538317,65.31697403005305,73.80654830456194,60.630622063173526,356.32115566655074,191.37326833915327,206.02045486658307,160.4529164957543,35.40795054114074,65.76850666697777,119.70181740836762,104.51656548373325,130.76702944595166,26.677881309520487,0.0,261.9349108364586,534.8970944057362,18.942897017582865,346.0000480376034,69.01255303081729,254.11538435515487,175.31827058645158,204.1712416304807,612.9488398331936,110.60292035149598,174.34664033865266,176.82678332237094,88.57623489506003,133.0263662611244,197.3168330300983,203.0157613667156,36.12794525949501,61.24472342461982,38.987484953034595,38.071933289372424,103.20302839617248,51.698599140050405,157.67930986391437,205.44025856636222,293.5736477087625,42.19090742747983,106.86258878898407,207.45652114928964,249.35443139310684,473.0984583665459,21.185417482494614,54.60456042576003,140.461889155221,228.25376588879683,56.65625430431894,262.0974744945337,51.827301617460044,231.1760659790478,159.57052214243294,84.2581447592887,21.895992289959256,49.96081471678251,208.67088616985194,159.60192502793964,294.8781321719531,20.099095751982,32.425958786876805,54.423366788672794,35.15821228032442,224.28535176670334,119.25633172593442,17.159291448313596,226.7320655408426,28.208565934049766,21.537335298838578,355.72176585885313,63.85878849770539,37.19076487352312,56.00159874081832,98.1351910596146,177.73801304413323,100.83610301146045,51.73234325759987,68.11531249962142,66.65261359714178,111.28415807924635,84.6945741414511,82.48066329777431,296.2177931647748,149.94570817797768,130.8099065764922,115.62251415714482,68.21219129231636,49.13847715840399,309.88092803467373,121.62599693652996,145.97910249061937
arc_pair_82729,85.49424846399121,41.093433666157146,39.68908626933713,140.26482759623775,50.3942026920621,481.85117729227585,84.18918324408816,48.453396625683325,27.282772495195434,18.879071678141514,37.79954644127225,36.716175359519426,96.2441833199924,56.354456092567915,82.46134714537595,110.38512897080614,105.16289868274593,5.707705355521344,43.54830094768831,40.39696082059247,69.63589577517844,25.111847036859913,47.72293034009938,19.00260065746349,153.2596309884981,25.88424891933917,82.94472506173514,55.86332093280795,62.628353794531776,132.04817570530514,140.70289126442603,37.41552333617178,38.511131319062024,110.70001094945849,25.0614500702622,13.445111027730695,163.36111288600196,17.124475468431317,162.4770977026283,34.779530365313875,67.1734853520634,40.28678734825949,96.33707004516593,240.0709460813582,23.211615275604988,13.912071119181288,83.08998550094694,63.85798552700785,5.744280530618014,116.54566938719191,19.778663017423156,28.578160711003793,39.00079982984677,124.9230098167134,41.818728313498774,61.135290770167785,84.91609780048145,82.726332873074,27.029286427590655,86.65403133697939,18.117713627298045,109.47429470271693,30.56321040853029,15.638393374269045,28.523301502444323,126.28679195287144,56.78570485547538,43.981371431892164,25.839503693845426,63.62861936998388,25.097243545592075,23.450369018713562,216.89864444519912,212.23160408103234,74.75508815875368,110.60292035149564,66.16256673916729,233.25576556255803,80.25933765568263,126.76544943909192,23.204331654952227,68.99179050941059,43.25168527841284,48.846174488581,287.3841159814271,0.0,42.10581522263151,34.94779580845247,30.34826215040057,19.77823148045153,44.97067166216686,41.867899093500455,55.03573871534159,52.934118655436784,47.46232172987518,38.682793720006984,5.995286381320173,82.40337853268132,26.64840935696159,57.85025469322882,88.71652879835491,33.924234030567035,9.601652751580463,364.2540207384575,78.38177746746852,191.37099281529248,92.15928277150219,50.63749357834275,19.69042713644973,63.48123379697276,44.514780076950515,70.57155606435067,54.49622266234841,55.11033396093838,33.28350875449726,7.078007661874818,93.18556857354359,131.52834257566718,46.888415924278505,41.932076990584584,89.19465992705369,67.19301214816149,87.18598412084077,126.0102271370892,46.6317318119915,55.26453103372596,8.108800531256513,106.19443425131891,50.83857518407884,59.55174353500217,53.4707036610389,119.10255193950745,20.99113970105039,39.84756361500064,92.59789312317784,42.29235027404682,33.02337787961504,39.843147524679985,28.0316600049226,146.56161298953285,142.54635091762515,216.68161668544312,163.7005421027407,28.610372725600914,87.37729224873388,10.924511467427191,14.652622421898581,32.662512098447955,149.916518097286,49.489619584597456,98.70718677805196,51.80425029801322,29.327194632479653
