,arc_pair_221519,arc_pair_161493,arc_pair_48468,arc_pair_684529,arc_pair_206257,arc_pair_249616,arc_pair_337111,arc_pair_290847,arc_pair_726656,arc_pair_447717,arc_pair_218228,arc_pair_307657,arc_pair_48188,arc_pair_147702,arc_pair_169201,arc_pair_694660,arc_pair_25587,arc_pair_542791,arc_pair_682126,arc_pair_402982,arc_pair_578116,arc_pair_307953,arc_pair_313438,arc_pair_203062,arc_pair_197122,arc_pair_27742,arc_pair_255622,arc_pair_139628,arc_pair_58054,arc_pair_557730,arc_pair_610128,arc_pair_283483,arc_pair_370771,arc_pair_522221,arc_pair_624573,arc_pair_144158,arc_pair_257950,arc_pair_115275,arc_pair_593564,arc_pair_708260,arc_pair_496804,arc_pair_247784,arc_pair_230744,arc_pair_364083,arc_pair_511862,arc_pair_649551,arc_pair_489657,arc_pair_270697,arc_pair_446116,arc_pair_148500,arc_pair_90669,arc_pair_656372,arc_pair_664080,arc_pair_257072,arc_pair_261455,arc_pair_547258,arc_pair_67750,arc_pair_720681,arc_pair_347280,arc_pair_588558,arc_pair_594469,arc_pair_649403,arc_pair_599471,arc_pair_718797,arc_pair_695283,arc_pair_516918,arc_pair_724174,arc_pair_260376,arc_pair_551617,arc_pair_358495,arc_pair_450035,arc_pair_64470,arc_pair_665109,arc_pair_726873,arc_pair_461800,arc_pair_156269,arc_pair_269928,arc_pair_242245,arc_pair_384979,arc_pair_51712,arc_pair_595373,arc_pair_295568,arc_pair_142660,arc_pair_495861,arc_pair_167650,arc_pair_82729,arc_pair_169398,arc_pair_435729,arc_pair_653762,arc_pair_644674,arc_pair_365022,arc_pair_716732,arc_pair_692544,arc_pair_134659,arc_pair_639703,arc_pair_632661,arc_pair_566053,arc_pair_129381,arc_pair_271027,arc_pair_493828,arc_pair_336359,arc_pair_621082,arc_pair_731860,arc_pair_323321,arc_pair_462000,arc_pair_43532,arc_pair_131562,arc_pair_119264,arc_pair_625567,arc_pair_16513,arc_pair_101269,arc_pair_176092,arc_pair_523521,arc_pair_551110,arc_pair_521750,arc_pair_166773,arc_pair_532740,arc_pair_700005,arc_pair_474346,arc_pair_460240,arc_pair_594335,arc_pair_24655,arc_pair_278581,arc_pair_75573,arc_pair_641885,arc_pair_292663,arc_pair_39421,arc_pair_703887,arc_pair_22407,arc_pair_717256,arc_pair_89302,arc_pair_714315,arc_pair_464015,arc_pair_674772,arc_pair_280409,arc_pair_388971,arc_pair_674359,arc_pair_172674,arc_pair_217721,arc_pair_649523,arc_pair_492710,arc_pair_297765,arc_pair_208250,arc_pair_713999,arc_pair_564013,arc_pair_672184,arc_pair_649903,arc_pair_729575,arc_pair_642267,arc_pair_149569,arc_pair_281486,arc_pair_27275,arc_pair_723396
arc_pair_337111,18.99469648218838,11.905885799852145,42.38153005910094,50.271140945263504,15.205759246330748,97.810789743035,0.0,14.714156170754483,48.28827840952151,44.732534326918376,47.0054250694,18.391152430162748,63.04211628424692,14.12089434490809,37.10811784711236,11.550745384933768,32.53862325318674,14.20921242747186,47.78693673194686,45.1468009099199,29.030295258726873,13.070082183855925,44.60150806204834,31.46214720594583,15.309580231943519,21.32514677078375,16.742064681565157,29.2496724288687,10.623031587737545,12.076587861327987,16.76166392656876,10.674793471942253,125.48339071638426,28.401269000579457,16.779341967705346,14.529699932681769,76.36269243487251,18.8152027076175,16.824355573342753,9.199474735484511,18.283408051422402,23.879446103685847,54.75860191292331,32.91321986446524,9.477601811951722,17.72076850251596,7.437091834606034,34.035621697019195,50.0252114084564,15.686039116182588,13.08426518731826,11.891477645749069,16.18246250044773,15.264494036562313,46.25414397426377,23.597337030588353,23.462779187168817,40.8836172726489,22.601411501655353,12.065662908400519,30.614487574794374,15.602805853577296,3.9382378358294066,33.43055760706905,47.54510127165336,22.282549067726535,15.694274800989383,17.888773991552245,25.537978842587023,56.30247962146496,31.653416692466635,10.49484798346479,82.02201943117781,126.34786999467389,45.448141830652126,63.750947474511676,16.84866002226892,15.718451265386577,13.614773336086467,27.102689984436324,52.737861992273295,44.14465639684392,13.926985851556921,12.13257415750943,25.37284749236096,29.162873924633224,10.065452886201188,16.769277918605898,18.400243119747596,13.745231058296103,27.67241515723097,10.39207265356023,39.21985488499672,32.03156125755818,15.912508256078047,32.587893546424894,27.71513362631349,65.57288820331719,29.563241212674246,4.86603680173078,21.43212851983412,36.5400099338953,13.883562239435564,111.94796365520823,16.68056442823124,23.06791770454997,95.45227269547529,17.368673409804146,23.858689868058534,9.787946588826447,13.570240655455141,25.700158230903718,33.10844713028533,16.434304672286725,8.620644327847895,40.148210466367644,20.927909578695893,36.55063081010421,6.251519761440204,5.324033517093489,19.321528406305585,56.93735022359509,61.01458191351289,36.071823870571414,62.059090289938204,22.698712100656444,28.586653845860205,12.765023508546891,14.109866493883596,38.52417974757773,39.99427905160829,19.98549908646167,28.1642426909332,31.455408271954063,25.180628438687243,7.993329767755743,23.301862583675614,8.970010256593476,65.60637013059745,63.22206293797759,73.9286366213042,103.24618261471628,86.7533912114852,17.999542617448473,10.17145044717419,26.615192922378597,11.010719539556153,18.277487738608393,61.67740402037066,26.186912496695452,15.313700228116028,13.320721868248224,14.869069572822308
arc_pair_290847,11.084653680730133,12.825423906463614,16.470827975350588,26.357256097156398,27.165371199752663,60.74417403492846,14.714156170754457,0.0,21.4534105525364,18.30973209374605,21.181051023351202,37.305074015668374,30.981593828308586,10.473757609798538,62.136630465016516,16.818868238703637,12.916571805876652,2.4384466217190166,20.50149834246292,19.023301606149957,9.511915629876638,32.23567716851654,17.989679653631903,12.609876311256526,11.326563832873532,4.743458812574584,12.49491625491911,11.717105711582951,18.094109297016757,17.03431556374411,12.395170479380244,10.26800007244012,76.53907574618282,49.14650101327442,11.318095311827722,7.423176169707255,45.16344830717344,5.794607830536507,10.806903061838645,26.37231831725846,12.235538523408668,44.02996651278407,30.154722560500062,32.42049335975627,6.704611198364728,4.075017753995962,12.161334644461665,57.25141107436627,22.561411494330493,17.53357107699512,8.325618848439785,3.9941781698692322,6.708125976618423,37.69335814094215,23.167681874119634,13.98486598135889,46.671020887429876,16.605475852032857,6.891417646599265,15.66106072696363,9.909383739536882,15.792988963173334,15.743839336036185,11.503852176302777,23.738038576699424,14.538919303199872,11.351202594233357,14.612961879343093,7.1228609584424705,28.350583274824146,12.211003100947243,27.873156633492552,41.23776190919482,89.46060154802205,19.94997497873658,34.4063645491848,17.687122210124645,34.290664278228036,7.995764153608749,50.40875063643363,25.832351141060645,24.5549181691224,34.945886156875744,29.551926494212267,48.434254034128294,8.916508699380222,18.99194862981906,5.022960137184943,9.065449368911116,5.505171642531404,9.463993648969062,19.170852933283385,17.697247524356495,11.604932127542527,5.544720340169895,10.395234746406121,8.107339576207456,32.83506923200277,12.683815684749971,18.65417118554471,7.821209749635581,12.968244953972377,7.275403162624303,72.9440912155262,21.744110878510703,38.88186558814383,57.29968996132821,10.261849964110569,7.774006601869173,27.59747507426425,14.416148804542022,27.88849578209206,12.347369512101988,3.2766870744144017,20.354989001461643,15.446908096122943,6.105577047069649,15.226252429660105,11.81942309407082,15.064421185253396,26.06613180308619,28.343141909709782,30.042973668413204,12.472267616371212,35.77500657529241,18.507954285319656,9.176489172758739,9.513590031256552,3.912197886547938,14.00978713024602,15.885692880301091,9.421696900090653,9.080943279642863,10.505806781057801,10.672966001222662,14.908429395041484,4.810923397927169,27.843283580096422,33.494956982538646,32.96406687696368,39.56601994873232,58.78912585155223,50.18288030166509,13.474930611785803,6.364207874136146,8.330483548849463,6.100567836564889,39.78186017533712,30.984290034015846,11.485633887240338,8.258123019497583,33.52255568833682,34.31619844760245
arc_pair_169201,59.42082865137341,45.63970153111506,110.06576990503181,125.37239575068836,21.032831998781383,201.69539419696628,37.108117847112354,62.136630465016445,121.75729252538515,116.64554246070767,125.43074819249973,13.459978736503233,142.52151751932206,62.271223783196774,0.0,32.05044297339135,97.00801154999985,62.91809034245829,121.55562777516782,116.53280897622626,90.36908445624788,15.30498320048624,115.59575663587522,91.33583172241119,46.60058709080209,76.26114454865274,72.64031930066696,93.84544363151403,33.625473204893865,34.01686558534193,70.22500283066906,45.64792229574232,241.3783293889336,12.666293507026833,74.79232095241765,63.61278993308265,170.11419634456945,74.34432477611749,48.7471468006535,23.20249714869761,53.99019339703136,8.617034168551267,135.21680061723924,30.376892960319832,56.34819809231977,68.19167612647121,40.852902373337585,4.758086797916977,124.10096630035272,49.31312564113998,52.80213912203221,64.35396473738416,66.57420704513721,22.478634416180476,116.47806264364976,57.24366175937249,9.11519352835761,109.0775911553689,81.4600168376805,40.332616790392734,92.72189473076843,70.14321972945244,36.55310766685055,93.80515515061902,120.0395618410813,57.671107488137864,52.106183508641706,35.59316282544419,83.5837575479064,133.29403922961978,97.37291550950579,27.97216965124013,171.7454036924536,247.44660271874923,119.24501864586456,148.34796615843553,33.17141876569758,17.10408472943282,67.04720732068276,6.1840437113763524,127.73538674672032,114.74882400066579,20.494423524507273,17.36629351338097,7.6811715676851575,90.15078882699146,31.490827173407155,68.02649395484973,75.86380190795738,62.93304535829329,91.76493865022654,28.779862070445382,101.6891387344561,87.00657047589546,66.99111133888943,96.00435622450294,87.20459226967515,145.88731311462166,95.28089044944764,30.528431140417787,75.87781703636001,103.28606875629008,49.88373239126591,223.5190487203954,26.89782635968075,16.914823226384428,194.928987704111,70.69654261386587,84.41852905577265,22.525915843555577,68.33674691917173,24.167335582060613,97.46040786367213,64.80600991342908,24.066686221591187,106.52869452826825,71.25673542027339,105.02429392245196,51.19653182906727,44.451001939462024,24.89765895301589,131.16147726109057,141.35256096865228,96.85847709353959,143.22184793912376,84.46791886986459,89.65603697089874,62.69998989523137,61.587647308765845,101.48755777349128,108.05564140902335,54.891382468818186,90.35877957323737,95.50318443113376,80.29139702824804,50.46450904072138,73.50037631507138,23.60263584388297,147.99146310935268,140.58871299620148,163.22911298562505,202.95903022129357,181.55378732666287,75.06627923236177,59.70150191303786,73.19732827563338,61.78833599224215,11.501720199466156,141.30561282876187,80.44885539720529,68.9043050368495,20.891124338503534,13.705420290178713
arc_pair_197122,17.588620162620014,7.016701129801003,36.530497547774445,51.089087989428165,14.67955515808794,89.85365992857542,15.309580231943531,11.326563832873521,44.445878701478584,37.79273744274604,44.93106448049877,25.41078834675727,55.10694722557625,12.689400033726917,46.600587090802144,8.067583897035936,28.883799152426946,12.122865766188745,41.21153485016022,42.18197847531446,28.129389063225858,20.96172353436497,39.528264753574895,22.88095288883172,0.0,18.391872809457663,26.319349667973526,28.47368511410395,20.165367859984237,9.220755118872248,25.138062762807895,4.975907804671786,109.91666440638902,34.009563675458786,24.88989866658965,13.952874549142871,75.57634483870018,20.909079721297818,3.1257977720915826,17.36112171336027,4.802943090015587,30.62886128043791,56.82999482197148,19.757703253817652,11.338920075458578,13.810390549880749,9.223000059891088,42.925695084510004,45.12337014213252,22.072904047922325,8.421185590227106,14.562784724343535,13.92888290785179,26.06351165629951,39.81888134160353,7.182075103440199,32.07505480723314,39.08022336515359,22.016741910460674,5.845084817926661,28.76910389492277,29.429451912432082,18.04137662201201,28.76207143340536,45.08865648127712,9.489644396831302,6.759051375510914,7.178406268127907,23.257297015310655,49.31815519844932,32.98052917353565,17.708486998603338,67.77880115560014,122.16328968651149,43.49631049919356,63.0340867831014,4.862448381397392,21.6682971201556,16.886073656280402,36.9737368041569,50.92846524101084,47.51354471377805,25.187617254621234,18.31697503052727,34.67432488791062,23.323513438791807,10.179849687659624,14.824936698798718,24.722607960118854,13.195840068342449,28.566354729400498,9.3183476452077,37.17791988260579,26.16834782483855,13.62712851418586,27.548568174613674,25.250362116906043,54.14210886366512,32.22216612353395,10.92305628142497,16.788106767380203,31.818359146677913,9.125743669339203,103.4261047447621,11.510678719828826,23.4171629127384,87.0472691615992,21.951858214869137,24.599240278867946,20.318429009556368,25.073011694669255,14.848996637018875,30.000521057390205,12.227657663826815,12.99722366555361,35.84386102038105,16.57258296264314,35.2221484012942,16.32850902034482,17.53651019765214,13.464645205905684,50.497065949598365,54.02401448056166,32.25973630733202,55.4829254245598,35.368234138464715,27.370072240892018,19.929063892551802,9.726027988152314,33.68361388737217,37.61450536071527,14.253617356713287,27.033470378320402,29.22863242927392,24.23836298416555,16.234269313240205,16.616935665618385,19.93504734686324,60.379083094453954,57.74363257254654,65.73811328762582,88.1380267446307,78.59234980273075,29.35874243377679,15.339070412434664,19.034292390190746,14.467579252890634,27.48446188487332,54.06709332493406,28.416402995230328,16.294761355823518,23.41225027363504,26.21280746500647
arc_pair_257950,48.93215828421573,73.68916887610561,18.486635916306373,11.351111819254049,104.56236143575809,8.998395095898882,76.36269243487259,45.16344830717341,12.628660702187203,18.17535214746052,13.82782136665524,121.87203901013874,9.90919927493084,62.24687064007467,170.11419634456936,83.04667422142597,26.431361774081765,43.93016477759171,12.317509317042322,14.784505153320234,26.325129325094444,113.23968037638079,14.36096808405211,25.31018905668135,75.57634483870034,35.21583553825822,42.32622104305894,26.413037644554837,80.23977859207614,90.1577624413597,46.44513610784331,69.02129838404889,19.06851335832052,140.02989722703657,42.9139923997399,52.315991598575216,0.0,37.43563033579862,72.484207875609,100.03489987208009,68.76130652390655,136.3256696020792,17.337079983206046,108.89912848344568,56.94039709380879,45.21790032013821,74.22042257303016,155.0292084625764,11.700301884851264,73.61146775305608,63.62710868603758,44.541020881365725,53.407304192550406,121.05612253881833,12.555539927343332,70.20686077374938,144.18737122744326,23.196824131290033,37.309426144975944,81.48488876972223,23.49663813944671,51.29256606684524,70.84558310927476,22.110405826360367,9.22291565424321,70.90638111641353,69.79062247949447,85.1048170895686,25.40218745794983,10.266840661446782,20.9905005387036,101.9766096261197,14.714821436268723,17.44715724323317,21.67526795772465,4.9154070033285455,90.65525571594087,113.33657420506765,47.60816015879512,150.27740069593838,8.904889115246169,20.318177179500207,117.18081664114871,109.32966976690457,140.76702947857302,24.25906563458831,88.93401903836755,46.70633407021825,37.235624927107054,52.21832340028157,33.18007074693256,90.41181566890995,22.193685919504865,30.259843377797786,50.02511978700392,21.528411117162715,24.731865486054698,10.053194486189259,24.03792722086219,86.50683514186434,46.706357708756656,17.410596924104254,64.21104557882023,12.997569189075376,97.19380793947633,121.24785161550113,10.549202616567035,36.935183177813556,27.844760040217878,104.28769810201102,52.10375497161179,109.43721301853148,21.83602049901738,43.35157646040524,90.75966738026077,16.593554179996165,38.44351017509712,25.367041514777455,61.898949298469844,69.40609445317266,101.79353932023582,9.644886364277745,9.180998675449484,31.016027890452573,8.569371155687085,34.760309183596426,22.5198035334578,44.58899989384825,50.88212600539816,24.79264365424371,15.25328573238048,50.0511284209577,25.45372734178332,20.950103603671746,25.887126556393238,68.10668811379858,37.95336653401111,102.74847274059185,9.915785005175147,12.71139909184903,6.9256612955452646,12.577565769967135,7.832403784766748,38.68489388565238,48.79429445540302,33.11865751989572,50.63802273162829,129.84671948602767,7.928933309969513,34.6995952875208,49.89402416532711,113.93834762122962,116.06174133289753
arc_pair_364083,26.286371414051565,29.10457242949205,63.49394572884362,80.2684034142572,15.42248448950272,124.70642993711002,32.91321986446529,32.420493359756335,74.22550152435859,67.68504760416285,79.61542553386072,24.867515604219005,83.71075945989203,36.26430284701589,30.376892960319832,18.6926113299994,53.95127281028004,34.15057840927632,71.3933379833253,71.71681591089185,51.64455214025176,23.07283742694108,67.39135268427553,48.46353061968564,19.757703253817642,41.70244718618582,51.44171021415511,55.72160081185638,21.85919329314028,18.5760003133773,50.806754442267334,26.718240156023473,154.7931300687321,17.912812463954474,52.76389928501875,38.16950169835742,108.89912848344568,47.91667550021416,19.61301112884271,29.394321876814328,24.23903701669983,22.235859787139862,99.07037199932711,0.0,31.335546229953497,34.01891929607632,28.412112155096196,25.83544852189623,73.11692743820954,35.881743989271015,29.343571730686723,39.228950377303,40.145344491091805,36.97235692042577,64.13268856190787,22.272507156143945,31.260923717859637,70.00500709325983,50.39910373796374,24.410167091110697,57.2313972983166,56.12247839015811,30.454194972279634,51.40044661203541,73.78456693879058,24.95561053500207,25.357119894677652,12.075315081846616,46.9218034471835,81.58753247519789,62.01732997534728,32.39934624518092,99.56289807843513,169.1659729218033,79.34689775225641,93.77618150343228,13.723607937975522,21.276033451165564,43.8595746205609,29.159148011084515,78.72591792147699,80.58272506393777,37.19446217643178,20.74151610423843,24.802800803633264,49.3017557887603,24.75075756229489,41.050384643539466,52.5499049989906,35.199919757350564,55.8296797885146,21.075271385208584,61.59126749268394,51.46994879027241,33.40749084612837,52.45351716647689,49.019099126594895,82.16102872193228,61.652079960523324,26.91449014591666,38.80737284720273,59.25724820273396,23.485703242912926,145.1574932164035,10.298216545459427,12.061245465257606,120.25408844926936,47.91143288577452,51.409415713760595,24.018139757308443,49.73569297490601,5.695676125921165,56.05397884689926,31.139347957473536,18.105171224617123,58.7110969445527,35.45035930756742,68.0515187335541,40.12004976801799,38.48465510537074,10.189812802433261,79.85878285028862,82.6591255920988,57.40530637919959,80.52478278553971,63.41733904421627,51.77872437340483,43.52260180115483,29.712855142252867,58.54900037355973,66.21173209653118,20.302955891434674,56.9346090222338,56.85767299210332,48.742078241155795,38.59674909173907,36.09743932189579,33.239265229636075,93.94382651062082,90.13047892123849,96.47248909348676,124.72057343494151,111.85061127009666,55.74101274649194,39.467759530555,34.44586880896723,39.864069331763325,29.383967082593642,83.35694593340301,54.01256186930271,42.960108702967034,32.03849454437057,21.09934985233482
arc_pair_446116,29.05836035501436,44.99862832787773,6.715100670046833,7.1776292416630705,71.31613020273753,22.27602215132273,50.02521140845639,22.561411494330468,3.2509447912509573,6.594531042595133,5.933378888769604,87.70106507019966,5.240863390261508,34.22334217333614,124.10096630035277,53.16353690504824,11.07297399378479,22.45277482524608,3.661925840079816,3.8632834903463817,10.996599435793874,79.42403804939948,4.7747341070899365,12.14518500586201,45.12337014213255,14.86926274650355,23.402494956613538,11.060432753446914,55.20089538495424,58.623088552079814,24.52405437775031,41.31207393295972,32.87726625106621,102.41800165114137,23.061876824709348,27.17078470879703,11.700301884851273,17.690992039492027,41.782747857930765,68.6077252684205,40.18887262604706,98.40590063312308,10.060915086906878,73.11692743820959,30.783535960979037,21.33607219718512,44.70930548934243,114.25197482743745,0.0,45.395677093452825,34.414089082264894,22.0778323771946,27.06790119832663,83.95922725050859,7.350591516509643,39.11471585573304,102.99478427309532,6.494675262631706,16.564669936289135,50.323093702478474,8.481269505670616,29.33243073901735,44.41192891280633,7.481780095303223,5.5515762054353,38.26731126821608,40.3851982721015,52.50609502684963,9.60042824035643,5.3713838234578315,7.549395548650781,69.51864596915624,12.486379467737587,39.63034506369413,8.084674553183728,6.380491652206636,58.27143081136445,81.34108192991607,24.929891353115206,107.72006189019822,3.7799223880101436,10.425159165574279,81.08869109824818,76.60041883641505,101.06449292364667,8.630969509488107,59.91116053349071,22.717846421137804,18.482941797086998,26.740392469251308,14.92517990601976,59.68597966653883,6.1666909931485305,12.25749959035194,24.54427616638838,5.642452536860253,9.177298775348714,6.584596732948243,9.721219231329064,55.9261135986857,21.427076506243612,6.280411870806815,36.10104064897852,29.81550792135437,64.08269641433117,86.60656573500988,19.68417710287692,20.394934459122624,11.910135835716316,74.04002854522712,30.590163066622633,73.20823864562432,7.460726397882346,19.683785412473167,59.50619827245762,5.732388994025934,15.928930508918205,9.990204253039874,37.53574368064148,42.882954330460215,69.34164838284964,7.5131450525504855,5.323549679809714,11.036892481965067,11.997227955292676,19.33711990940457,9.83140064893251,23.79335005907001,25.61517825600557,9.576724626612698,4.52020296147232,24.89594961003223,10.578742461370867,8.541589842413842,12.330538345806058,41.15512353080444,15.987802834713984,70.73562638471178,4.671249093765342,5.24533633055431,9.057986953873181,19.30382168977966,13.485270905131744,21.20215091486393,25.93832499374446,14.72463493463971,28.567184151483048,91.42943948017053,5.634427781162662,13.726265440973766,25.732272384007395,78.99225987401188,82.17896256612494
arc_pair_358495,37.67540535716988,48.98720900818537,10.021056506751705,6.226299773272292,77.34644504856006,17.215749158493878,56.30247962146496,28.35058327482414,5.1844885871520265,8.633240369281022,6.996978203812367,92.94539152489752,5.816985785147282,43.3614152537403,133.29403922961976,57.517904783860544,15.760923126352889,26.25777376401512,4.136621454484095,6.777571684479775,15.75002990541463,85.43732349054255,7.542000958138137,13.987893359085001,49.3181551984493,18.645935645739954,27.8905773249455,14.683124551720784,63.32943652582052,66.78861060989756,28.4983093389301,43.43199126147057,26.99220571324623,110.51350196003924,27.336889575988543,32.76249816825978,10.266840661446764,21.45886506148464,47.940985637019466,73.10647647997352,46.50336231930318,105.48498444325683,8.634119869385692,81.58753247519788,37.891152090584725,26.533076024491237,50.4208203739458,121.0378014513159,5.37138382345783,55.06379626485744,41.81748964889016,27.316342212743727,30.76420020342741,93.13280153994371,7.092049036199055,47.53620940372169,111.76069615635802,9.894620086635982,19.933483853834783,57.19919932500085,10.868078544252327,34.68504998378224,50.59324533154172,12.15061222405571,4.496047501176262,48.15401455983791,48.50285083750999,58.26613978371138,12.891690170069474,0.0,10.673128495094344,75.79766254683143,13.86390424261969,30.078225019725966,8.465176897350549,7.612577105176281,63.1897764575884,87.19001609766424,27.9495946184953,117.458361387261,4.881257954624467,9.438689640075184,88.23624120001263,81.80077164477193,108.52040476601717,11.745604792545915,64.20431135664307,26.160431504930813,20.81548356134526,33.98504190038868,21.212867908703853,63.85476879222672,10.451394400135484,15.192526222501595,32.24840471546184,10.23089985916341,12.671049013056724,6.466884733806203,12.610392778484574,61.895855355449875,28.596625494882637,8.375118222990437,42.481399597067174,20.68752864747833,72.89151760628044,91.70062846024236,15.544579434666103,23.575964547891363,15.212140671481684,81.77369500106165,36.69848682042355,80.57634086155961,11.77320989853245,26.03511577245191,66.06219944276263,10.095747848382171,23.261165158921106,10.491761061905274,41.90440048307909,47.52835404586582,75.32447446960697,4.8504543605655,5.598787670500327,14.352259049628682,11.760014588110726,23.2261343362975,13.270210308369794,27.297752516923076,31.355573228007845,14.199800266499135,6.596731162000446,33.569237706947895,12.238677138094884,10.422902238209872,14.51129619943258,47.4509147028471,20.706156639777838,76.89999797027039,4.802517044508864,4.489185198268299,8.05223926964382,16.3596917541561,11.273714724372809,27.83809095937121,31.908602974416258,18.135975625783683,35.173096544507686,98.6658164313537,4.423737151594643,18.354319839186825,31.272628272825564,87.1242800703879,89.34151820779971
arc_pair_156269,38.36834326273121,61.62796781995365,12.34276361337254,6.253730976808553,91.34812883203936,15.726371809424535,63.750947474511634,34.40636454918479,7.464270014069068,13.474215117239908,9.06668208543926,106.806489738539,8.479759829269744,49.664066850457246,148.34796615843538,71.3915377496881,18.70516592202342,33.471667745181136,8.857533114838526,8.741293671036159,17.958901617177133,97.80292269174794,10.04407004789854,19.441163365902028,63.03408678310145,25.20167808760353,33.182478372939336,18.50576231580149,66.99674297524497,76.7444648009844,35.9105851965887,57.57165125531093,27.7624716073928,123.70837507817762,33.655374862569786,41.86664914359317,4.915407003328535,27.40955878726626,59.30609100119544,86.69092419573006,58.14983751976472,119.62365316133298,12.93757073352389,93.7761815034324,44.89902634295218,33.31196692476119,61.30119125107081,135.42170664184323,6.380491652206645,62.917889790190074,51.5144432722245,33.879456666948386,41.53303984731203,103.29242208022774,11.87953910854,58.51751076217456,124.3356330657416,15.161100193825714,28.244115222597472,68.82373027484084,15.856761331221145,40.69766927504932,59.144890825065744,15.560430740923342,5.317129249901921,58.249536985817684,57.68091275276805,70.22470910643207,17.16549056007197,7.6125771051762845,13.7601552472631,87.92860776911199,15.367269946736029,29.83877029880018,14.42609477734246,0.0,77.89291509700092,100.19734757891345,37.411916711758266,129.38768102985927,4.000105735637189,14.257512956498612,98.95260299961498,95.16996012932236,122.78716556243398,16.555179849693964,76.20752641543744,35.228449264891196,27.86026783387743,41.3226454382786,23.90739218681425,77.81342257389248,13.49788427421832,22.79214673126237,38.71795320314836,13.636691647850608,16.582739286759498,9.613394427192379,16.21462264730156,73.37205395207616,35.56197972518085,11.633917192799473,51.31618936322668,22.343236353459588,83.00237760153429,107.27485428993022,16.129147684966533,29.062904626283125,19.739911133582336,90.87921021416764,42.13559324653628,93.86861429275902,14.718123687775794,31.47479905609888,77.47093124689579,10.942502865443368,28.85788379988595,16.906299409113725,51.21985115521515,57.88181606334631,88.77627152776151,6.763843995619293,8.425290201174219,20.92625119763535,11.202921953293965,26.577068137021676,14.98999872160497,34.140336219856415,39.287472400477355,16.532509228125377,9.240635202309223,39.351191804983806,17.95244522533565,13.904996295738947,19.138965285765735,56.69621959647636,26.59069384222852,87.13706104858642,6.664613839367906,7.702548316456904,8.453035105338545,16.958587089134973,11.469087073268376,29.457832928397195,38.36447448714482,24.760750750120163,39.41349206552937,111.10712699835693,7.017405557345983,25.16806354595907,39.8435694971791,97.1451165119784,99.74203715582223
arc_pair_82729,17.727125943725788,23.220312618204986,3.811385314866107,14.015202655938683,45.69174777687818,36.75792024378745,29.162873924633207,8.916508699380207,6.416019159038028,5.170688569351113,7.523140512592616,58.602042831677196,13.24425888191053,17.076944127896102,90.15078882699135,29.785643073652615,8.23755026680646,8.080405977980078,6.466954526466378,5.358087102719687,3.9967549270839253,52.29598356521277,4.652798455236961,6.465355783755741,23.323513438791785,3.799451827345665,15.693752258942661,9.232005465206196,34.596515110725534,34.35484247472651,15.779979139669573,20.08861542941637,48.63595734483672,73.43108000287175,14.309021612924852,12.120917965542281,24.259065634588307,7.5445724311808835,20.940703989508286,42.583715531915054,20.869300233522047,66.8908929594116,17.169867281460952,49.30175578876031,15.68819433995728,7.359992172854479,22.80999740618862,81.7761968418393,8.630969509488116,25.09120309888439,16.518798602321187,9.073126706483965,10.654836023958369,57.91643516606978,12.250718125066735,21.006188795653504,71.3428359852712,7.928770148050988,7.832525753095241,28.71075136288492,4.031453990645678,19.73360890733495,26.029714328666987,2.7959326836557583,11.16684352550564,20.9775114256494,21.073273541534448,29.106735214492396,2.2928412748023757,11.745604792545933,6.630842722243927,44.6974201741093,21.519913278178493,60.2412313886267,9.908695261446713,16.55517984969395,33.72999169627378,53.99869435422089,10.902957460692255,75.64056500798519,10.918040549387431,12.688716908279549,54.28035646207749,49.117733904175225,71.54270532226182,0.0,34.70981518149079,7.589436977045901,9.483160470673596,11.06781387441306,10.172993203425452,34.8099651557689,10.784213938776123,5.676635013282047,10.33353164089268,3.542082646771389,2.548528627903963,16.246552683808368,9.635577274477559,32.7886522900081,8.761073579267224,2.25890403407027,16.612706500350242,45.48523097726977,40.43015115649575,59.136064458718295,33.05688081421978,10.266542661734363,6.462817762595493,47.17200382028277,19.375502506938243,46.776636861140325,6.585226426050585,7.1293114604598875,36.11744257776063,4.368823479228486,6.58993746461336,9.622083008931927,19.195410233936844,22.95818944040289,44.16905307343616,13.475528031272704,12.222281327149867,6.53864622019434,20.33659652120038,17.213186344337668,2.6589296624798666,13.145111311664573,9.608337556716748,4.04321573426947,4.595306729904901,15.664543092260917,3.752937060152022,2.337690522060089,5.542332785233389,22.34614539847308,6.128589479659102,45.57914172279992,14.1078901433667,14.320128476422736,19.35562235837925,33.81076435012646,26.775109091271315,14.044730498379215,12.352369042977095,4.945029342352008,13.546253601319917,61.881223380785336,12.95481157683265,12.083935507198065,11.84074959038212,52.733066890147235,55.135388697641744
